repeat,alpha,delta,arm,label,fdp,pool_risk,correct,total,units,supp_units,frontier,frontier_all
9,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1590419005320195,0.1597765335804915,1669,3705,754,514,1421,1425
9,0.2,0.1,goco-N,top10925,0.1695777278162466,0.171864065794263,2057,3081,1212,941,1528,1541
10,0.05,0.5,global-coarse,global_62.0008,0.0372697361940225,0.0379178737297098,406,660,229,161,406,407
10,0.05,0.5,global-dense,global_55.6416,0.0478618712689875,0.0478900209552713,466,823,254,167,466,466
10,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0408648068246744,0.042469240420682,476,830,235,165,418,418
10,0.05,0.5,goco-N,top3012,0.0457385188249896,0.0469536027957879,663,850,500,407,440,449
10,0.05,0.1,global-coarse,global_62.0008,0.0372697361940225,0.0379178737297098,406,660,229,161,406,407
10,0.05,0.1,global-dense,global_57.4523,0.046387690367831,0.0460615257276865,452,783,249,164,452,459
10,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0408648068246744,0.042469240420682,476,830,235,165,418,418
10,0.05,0.1,goco-N,top2648,0.0389118742242449,0.0397273187106267,587,739,452,372,418,418
10,0.1,0.5,global-coarse,global_37.7842,0.0807819611088125,0.0831814787808718,775,1598,384,254,775,776
10,0.1,0.5,global-dense,global_34.418,0.0977160785704434,0.0973571614694528,909,1906,455,295,909,911
10,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0903049497277879,0.0920908083654669,971,2026,447,313,838,839
10,0.1,0.5,goco-N,top5736,0.0910088084581258,0.0946104373853028,1212,1647,840,675,838,839
10,0.1,0.1,global-coarse,global_37.7842,0.0807819611088125,0.0831814787808718,775,1598,384,254,775,776
10,0.1,0.1,global-dense,global_36.1117,0.0897296596200195,0.0916919575113808,838,1749,415,269,838,838
10,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0903049497277879,0.0920908083654669,971,2026,447,313,838,839
10,0.1,0.1,goco-N,top5043,0.0804979280361986,0.0846115063489873,1075,1440,773,621,769,774
10,0.2,0.5,global-coarse,global_23.0262,0.1978106364067327,0.1991439474940903,1729,3928,920,595,1729,1732
10,0.2,0.5,global-dense,global_23.0262,0.1978106364067327,0.1991439474940903,1729,3928,920,595,1729,1732
10,0.2,0.5,goco-M,adapt_23.0262_to_19.5221_q0.4,0.1962212826248821,0.1982645811035367,1967,4487,921,622,1720,1720
10,0.2,0.5,goco-N,top12426,0.1895918096062903,0.1913413229525797,2390,3656,1299,1001,1645,1664
10,0.2,0.1,global-coarse,global_27.1593,0.1448595995555035,0.1456188436875428,1333,2872,716,482,1333,1335
10,0.2,0.1,global-dense,global_23.8149,0.1831646249632207,0.1848243607436345,1645,3684,864,566,1645,1645
10,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1624706832968168,0.1649231354280582,1680,3772,797,555,1452,1458
10,0.2,0.1,goco-N,top12426,0.1895918096062903,0.1913413229525797,2390,3656,1299,1001,1645,1664
11,0.05,0.5,global-coarse,global_62.0008,0.0447898811986524,0.0377326265034914,417,696,243,156,417,417
11,0.05,0.5,global-dense,global_53.032,0.0641817877337116,0.0547091881310394,505,951,298,175,505,507
11,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0499399097661406,0.0414840470606783,491,874,255,163,434,434
11,0.05,0.5,goco-N,top3426,0.0617151328880745,0.0535781220358403,719,998,570,460,496,497
11,0.05,0.1,global-coarse,global_62.0008,0.0447898811986524,0.0377326265034914,417,696,243,156,417,417
11,0.05,0.1,global-dense,global_54.7578,0.0592524183856413,0.0505744634727942,490,888,285,171,490,490
11,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0499399097661406,0.0414840470606783,491,874,255,163,434,434
11,0.05,0.1,goco-N,top3012,0.0513850306361684,0.0449429258989198,655,890,508,419,434,439
11,0.1,0.5,global-coarse,global_37.7842,0.0851665780089445,0.0819915500112768,843,1704,416,279,843,845
11,0.1,0.5,global-dense,global_33.3333,0.1057417367719395,0.1012723703543126,1026,2108,510,341,1026,1029
11,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0985878795043048,0.0957477988206364,1067,2172,491,347,921,941
11,0.1,0.5,goco-N,top5736,0.1127744284860544,0.0994136774002962,1155,1698,889,691,1105,1107
11,0.1,0.1,global-coarse,global_37.7842,0.0851665780089445,0.0819915500112768,843,1704,416,279,843,845
11,0.1,0.1,global-dense,global_34.418,0.1001157475816143,0.0960954658223247,990,2025,482,323,990,991
11,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0985878795043048,0.0957477988206364,1067,2172,491,347,921,941
11,0.1,0.1,goco-N,top5736,0.1127744284860544,0.0994136774002962,1155,1698,889,691,1105,1107
11,0.2,0.5,global-coarse,global_23.0262,0.2050086334672842,0.1975048851007048,1818,4064,925,595,1818,1819
11,0.2,0.5,global-dense,global_22.698,0.2090611800105216,0.2003770106759618,1844,4149,935,600,1844,1847
11,0.2,0.5,goco-M,adapt_23.0262_to_19.5221_q0.6,0.2089461864051779,0.2011559055868199,2073,4751,945,633,1818,1844
11,0.2,0.5,goco-N,top12426,0.2109181760867735,0.196343523006275,2361,3770,1369,1041,1844,1859
11,0.2,0.1,global-coarse,global_27.1593,0.1495628515280977,0.1444881110214259,1403,2948,721,487,1403,1407
11,0.2,0.1,global-dense,global_23.0644,0.2043190734066029,0.1961961659998764,1811,4050,919,590,1811,1811
11,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1707621255964486,0.1659085729656977,1775,3906,805,555,1588,1603
11,0.2,0.1,goco-N,top12426,0.2109181760867735,0.196343523006275,2361,3770,1369,1041,1844,1859
12,0.05,0.5,global-coarse,global_62.0008,0.0363408002837047,0.0386926932450453,439,689,234,171,439,441
12,0.05,0.5,global-dense,global_56.5397,0.0434068207340859,0.0470390004532644,506,825,254,177,506,506
12,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0426404239809287,0.0448290076135296,528,867,253,179,484,495
12,0.05,0.5,goco-N,top3426,0.0519066335677837,0.0502981717321626,746,986,537,450,525,529
12,0.05,0.1,global-coarse,global_62.0008,0.0363408002837047,0.0386926932450453,439,689,234,171,439,441
12,0.05,0.1,global-dense,global_59.3219,0.0394876568749138,0.0435399956644266,470,749,240,172,470,470
12,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0426404239809287,0.0448290076135296,528,867,253,179,484,495
12,0.05,0.1,goco-N,top3012,0.0440530370195244,0.0431088385564865,672,871,484,409,516,517
12,0.1,0.5,global-coarse,global_37.7842,0.0796642170866415,0.0836282289620681,870,1636,420,288,870,872
12,0.1,0.5,global-dense,global_34.9736,0.092261165947554,0.0963078651242535,967,1861,473,319,967,972
12,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0866877146666141,0.0916339856400554,1074,2006,481,348,919,925
12,0.1,0.5,goco-N,top5736,0.0943810705912484,0.0945581353396224,1174,1636,831,675,1020,1020
12,0.1,0.1,global-coarse,global_37.7842,0.0796642170866415,0.0836282289620681,870,1636,420,288,870,872
12,0.1,0.1,global-dense,global_36.1117,0.0884569287651621,0.0926786289077639,947,1792,454,309,947,948
12,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0866877146666141,0.0916339856400554,1074,2006,481,348,919,925
12,0.1,0.1,goco-N,top5736,0.0943810705912484,0.0945581353396224,1174,1636,831,675,1020,1020
12,0.2,0.5,global-coarse,global_27.1593,0.1448865447520805,0.1476744688153158,1416,2888,724,495,1416,1418
12,0.2,0.5,global-dense,global_23.4366,0.1907847119989632,0.1967055136873478,1772,3861,900,599,1772,1772
12,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1636602307635468,0.1659576332821985,1767,3808,799,561,1582,1597
12,0.2,0.5,goco-N,top12426,0.1756578096630893,0.182901465090295,2483,3677,1295,1038,1724,1733
12,0.2,0.1,global-coarse,global_27.1593,0.1448865447520805,0.1476744688153158,1416,2888,724,495,1416,1418
12,0.2,0.1,global-dense,global_23.8149,0.1775598484379391,0.1867563393810208,1750,3733,865,591,1750,1750
12,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1636602307635468,0.1659576332821985,1767,3808,799,561,1582,1597
12,0.2,0.1,goco-N,top12426,0.1756578096630893,0.182901465090295,2483,3677,1295,1038,1724,1733
13,0.05,0.5,global-coarse,global_62.0008,0.0368707764446283,0.0383944583489348,399,616,228,153,399,400
13,0.05,0.5,global-dense,global_55.6416,0.0450642275942234,0.048051948051948,473,781,260,171,473,474
13,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0427428729042299,0.0436428013059272,486,812,254,173,442,449
13,0.05,0.5,goco-N,top3012,0.0493966349469038,0.0493045017703591,647,846,509,414,475,481
13,0.05,0.1,global-coarse,global_62.0008,0.0368707764446283,0.0383944583489348,399,616,228,153,399,400
13,0.05,0.1,global-dense,global_58.3796,0.0415666804578678,0.0440249558231348,442,712,243,159,442,442
13,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0427428729042299,0.0436428013059272,486,812,254,173,442,449
13,0.05,0.1,goco-N,top2648,0.0396669424906909,0.04192187428151,572,729,443,365,415,417
13,0.1,0.5,global-coarse,global_37.7842,0.0800301764617031,0.0835304048505869,813,1604,403,274,813,813
13,0.1,0.5,global-dense,global_34.9736,0.0936977494073067,0.0963508924055206,922,1856,456,303,922,963
13,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0844873613491735,0.0878737516066802,998,1987,437,312,833,857
13,0.1,0.5,goco-N,top5736,0.0967442914277833,0.0972904308640272,1167,1615,875,701,967,974
13,0.1,0.1,global-coarse,global_37.7842,0.0800301764617031,0.0835304048505869,813,1604,403,274,813,813
13,0.1,0.1,global-dense,global_36.1117,0.0888348733508021,0.0926907269092398,899,1780,437,294,899,899
13,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0844873613491735,0.0878737516066802,998,1987,437,312,833,857
13,0.1,0.1,goco-N,top5043,0.0858999743877691,0.0852421352041989,1017,1404,778,622,833,857
13,0.2,0.5,global-coarse,global_23.0262,0.2006131509102657,0.1989298883877296,1831,4032,930,599,1831,1833
13,0.2,0.5,global-dense,global_23.0262,0.2006131509102657,0.1989298883877296,1831,4032,930,599,1831,1833
13,0.2,0.5,goco-M,adapt_23.0262_to_19.5221_q0.5,0.2021965570767529,0.2003831089841725,2075,4615,939,630,1831,1860
13,0.2,0.5,goco-N,top12426,0.196947666869057,0.196302573516672,2277,3522,1338,1037,1761,1783
13,0.2,0.1,global-coarse,global_27.1593,0.1475314358330494,0.1465901524633763,1412,2901,720,477,1412,1413
13,0.2,0.1,global-dense,global_23.8149,0.1892318321568818,0.1849898434076159,1735,3776,883,571,1735,1735
13,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.161840173783958,0.1602296407345229,1764,3805,788,543,1480,1495
13,0.2,0.1,goco-N,top10925,0.1778530025116702,0.1758913654209557,2039,3100,1254,974,1606,1639
14,0.05,0.5,global-coarse,global_62.0008,0.0362413066178064,0.0393693054542826,372,610,216,148,372,372
14,0.05,0.5,global-dense,global_56.5397,0.0423985854167898,0.0473183493289714,429,736,234,157,429,429
14,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0387527828673877,0.0429047684738124,442,777,222,156,385,385
14,0.05,0.5,goco-N,top3426,0.0462335244399787,0.0467231386047774,722,973,478,398,432,435
14,0.05,0.1,global-coarse,global_62.0008,0.0362413066178064,0.0393693054542826,372,610,216,148,372,372
14,0.05,0.1,global-dense,global_60.2794,0.039258131883287,0.0431001977284223,389,656,222,150,389,390
14,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0387527828673877,0.0429047684738124,442,777,222,156,385,385
14,0.05,0.1,goco-N,top3012,0.039810765017633,0.0400518298090377,635,848,424,357,403,403
14,0.1,0.5,global-coarse,global_37.7842,0.0791711816432544,0.0832974225235226,735,1509,390,261,735,762
14,0.1,0.5,global-dense,global_34.9736,0.0880431927287533,0.095337506870132,825,1744,431,290,825,827
14,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0890363980248134,0.092990464724497,938,1977,448,322,825,869
14,0.1,0.5,goco-N,top6525,0.0922729318674705,0.0966115807369773,1318,1904,848,703,878,880
14,0.1,0.1,global-coarse,global_37.7842,0.0791711816432544,0.0832974225235226,735,1509,390,261,735,762
14,0.1,0.1,global-dense,global_36.6945,0.0838069954226346,0.0886180250368414,781,1628,408,274,781,785
14,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0890363980248134,0.092990464724497,938,1977,448,322,825,869
14,0.1,0.1,goco-N,top5736,0.0795902265802969,0.0853137811132017,1152,1640,768,637,753,762
14,0.2,0.5,global-coarse,global_27.1593,0.1438729810161337,0.1452417851610843,1260,2765,677,452,1260,1264
14,0.2,0.5,global-dense,global_23.0644,0.1937943003805072,0.1976142989409172,1652,3849,887,580,1652,1652
14,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.159111892042741,0.1626469142770226,1581,3644,759,527,1391,1399
14,0.2,0.5,goco-N,top12426,0.182087622302765,0.1853653336133678,2272,3611,1265,990,1593,1595
14,0.2,0.1,global-coarse,global_27.1593,0.1438729810161337,0.1452417851610843,1260,2765,677,452,1260,1264
14,0.2,0.1,global-dense,global_23.8149,0.181172125247422,0.1843778430305364,1593,3640,844,560,1593,1593
14,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.159111892042741,0.1626469142770226,1581,3644,759,527,1391,1399
14,0.2,0.1,goco-N,top12426,0.182087622302765,0.1853653336133678,2272,3611,1265,990,1593,1595
15,0.05,0.5,global-coarse,global_62.0008,0.0381770002167188,0.0381146167944347,424,655,228,153,424,424
15,0.05,0.5,global-dense,global_55.6416,0.0473550446243867,0.0485157230225515,500,817,256,165,500,502
15,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0413627676970664,0.0418440310321949,483,802,240,161,441,441
15,0.05,0.5,goco-N,top2648,0.0406254309750379,0.0432530923805582,591,746,463,391,441,441
15,0.05,0.1,global-coarse,global_62.0008,0.0381770002167188,0.0381146167944347,424,655,228,153,424,424
15,0.05,0.1,global-dense,global_58.3796,0.0439510806391236,0.0444805194805194,463,745,242,156,463,463
15,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0413627676970664,0.0418440310321949,483,802,240,161,441,441
15,0.05,0.1,goco-N,top2648,0.0406254309750379,0.0432530923805582,591,746,463,391,441,441
15,0.1,0.5,global-coarse,global_37.7842,0.0786374293200937,0.0834904431262549,868,1629,408,282,868,868
15,0.1,0.5,global-dense,global_34.9736,0.0912514530015564,0.0965128195021973,968,1898,454,305,968,968
15,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0904945787444753,0.0943470582696682,1091,2122,473,343,963,966
15,0.1,0.5,goco-N,top5736,0.0993475597633644,0.0940407180992089,1245,1703,881,707,1057,1058
15,0.1,0.1,global-coarse,global_37.7842,0.0786374293200937,0.0834904431262549,868,1629,408,282,868,868
15,0.1,0.1,global-dense,global_36.6945,0.0831198980764558,0.0893388688532846,916,1761,421,289,916,916
15,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.6,0.0808986937762279,0.0852258220619373,1020,1951,430,315,883,908
15,0.1,0.1,goco-N,top5736,0.0993475597633644,0.0940407180992089,1245,1703,881,707,1057,1058
15,0.2,0.5,global-coarse,global_27.1593,0.1401613074554737,0.1471591267976976,1455,2943,709,486,1455,1463
15,0.2,0.5,global-dense,global_23.8149,0.173942452345127,0.1862055570998183,1819,3858,854,576,1819,1819
15,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1530264743585218,0.1630694276285351,1815,3878,769,539,1534,1564
15,0.2,0.5,goco-N,top12426,0.188806021129149,0.1932842616833512,2545,3722,1399,1102,1904,1919
15,0.2,0.1,global-coarse,global_27.1593,0.1401613074554737,0.1471591267976976,1455,2943,709,486,1455,1463
15,0.2,0.1,global-dense,global_23.8149,0.173942452345127,0.1862055570998183,1819,3858,854,576,1819,1819
15,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1530264743585218,0.1630694276285351,1815,3878,769,539,1534,1564
15,0.2,0.1,goco-N,top10925,0.1665790376588887,0.1698113887002009,2267,3253,1307,1041,1729,1774
16,0.05,0.5,global-coarse,global_62.0008,0.0388015446145359,0.0399050115286837,438,700,241,172,438,438
16,0.05,0.5,global-dense,global_57.4523,0.0451962290915538,0.0483377017519657,514,851,267,188,514,519
16,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.044637685442402,0.0478343482516471,557,936,270,196,496,511
16,0.05,0.5,goco-N,top3012,0.0481938451839155,0.0470825751554127,675,862,556,456,534,538
16,0.05,0.1,global-coarse,global_62.0008,0.0388015446145359,0.0399050115286837,438,700,241,172,438,438
16,0.05,0.1,global-dense,global_60.2794,0.0404658470752802,0.0442267899020554,461,749,247,176,461,463
16,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.0409071655141162,0.0425968442281037,525,877,251,183,461,465
16,0.05,0.1,goco-N,top2648,0.041486888507989,0.0406756159032335,596,753,492,406,478,492
16,0.1,0.5,global-coarse,global_37.7842,0.0853327291473754,0.0845382614350748,880,1741,425,288,880,895
16,0.1,0.5,global-dense,global_34.418,0.1000704336347695,0.0990192954912226,1049,2098,497,338,1049,1055
16,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0948024335798436,0.0906572773037112,1075,2189,469,336,976,983
16,0.1,0.5,goco-N,top5736,0.0975739127787121,0.0954994439199156,1240,1696,887,699,997,1003
16,0.1,0.1,global-coarse,global_37.7842,0.0853327291473754,0.0845382614350748,880,1741,425,288,880,895
16,0.1,0.1,global-dense,global_36.1117,0.0940811119648521,0.0931231346633471,976,1936,460,311,976,980
16,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0948024335798436,0.0906572773037112,1075,2189,469,336,976,983
16,0.1,0.1,goco-N,top5736,0.0975739127787121,0.0954994439199156,1240,1696,887,699,997,1003
16,0.2,0.5,global-coarse,global_23.0262,0.2024466677883651,0.2007349085811226,1859,4225,915,592,1859,1872
16,0.2,0.5,global-dense,global_23.0262,0.2024466677883651,0.2007349085811226,1859,4225,915,592,1859,1872
16,0.2,0.5,goco-M,adapt_23.0262_to_19.5221_q0.4,0.2005626320996614,0.1993852305732838,2054,4682,916,619,1801,1832
16,0.2,0.5,goco-N,top12426,0.1865071655462636,0.1889024426448452,2488,3717,1353,1069,1747,1773
16,0.2,0.1,global-coarse,global_27.1593,0.1494273677869044,0.1472155658905555,1432,3061,710,476,1432,1439
16,0.2,0.1,global-dense,global_23.8149,0.1877188004490932,0.185827276829484,1773,3970,859,564,1773,1773
16,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1680080681863397,0.1680242665002226,1789,4032,776,530,1608,1626
16,0.2,0.1,goco-N,top12426,0.1865071655462636,0.1889024426448452,2488,3717,1353,1069,1747,1773
17,0.05,0.5,global-coarse,global_62.0008,0.0331313907441338,0.0384966070853779,428,643,221,156,428,428
17,0.05,0.5,global-dense,global_57.4523,0.0407554623007664,0.0467348534116364,468,735,240,162,480,480
17,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0401949484800126,0.0456202497553028,500,804,241,168,462,468
17,0.05,0.5,goco-N,top2648,0.0378849222767303,0.0418727109098194,515,702,419,346,451,458
17,0.05,0.1,global-coarse,global_62.0008,0.0331313907441338,0.0384966070853779,428,643,221,156,428,428
17,0.05,0.1,global-dense,global_60.2794,0.0363747857438382,0.0428735654835806,440,677,229,158,440,440
17,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.6,0.034616407589101,0.0402011114833573,473,737,228,164,437,437
17,0.05,0.1,goco-N,top2648,0.0378849222767303,0.0418727109098194,515,702,419,346,451,458
17,0.1,0.5,global-coarse,global_37.7842,0.0788671184926873,0.0849001066375876,791,1537,387,256,791,808
17,0.1,0.5,global-dense,global_36.1117,0.0874603502965108,0.0939704327033613,866,1701,419,274,866,867
17,0.1,0.5,goco-M,adapt_37.7842_to_32.0342_q0.75,0.0850606812853399,0.0935198505759962,978,1935,440,312,835,840
17,0.1,0.5,goco-N,top5043,0.0821456057389032,0.0894929974489042,929,1340,760,603,808,828
17,0.1,0.1,global-coarse,global_37.7842,0.0788671184926873,0.0849001066375876,791,1537,387,256,791,808
17,0.1,0.1,global-dense,global_36.6945,0.0843570016615113,0.0909607126981937,835,1654,406,268,835,840
17,0.1,0.1,goco-M,adapt_37.7842_to_32.0342_q0.6,0.0815700297495912,0.0888108814133093,935,1838,414,290,808,816
17,0.1,0.1,goco-N,top5043,0.0821456057389032,0.0894929974489042,929,1340,760,603,808,828
17,0.2,0.5,global-coarse,global_27.1593,0.1413130507152021,0.147630889136614,1299,2764,686,451,1299,1307
17,0.2,0.5,global-dense,global_23.4366,0.1906464942922389,0.1963048795269862,1613,3731,847,537,1613,1617
17,0.2,0.5,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1626578050587518,0.1699466259336233,1616,3693,760,517,1445,1456
17,0.2,0.5,goco-N,top10925,0.1768368911274555,0.1854124095268668,1933,3012,1296,999,1571,1581
17,0.2,0.1,global-coarse,global_27.1593,0.1413130507152021,0.147630889136614,1299,2764,686,451,1299,1307
17,0.2,0.1,global-dense,global_23.8149,0.1810092816450965,0.1861908314301129,1590,3615,823,532,1590,1590
17,0.2,0.1,goco-M,adapt_27.1593_to_23.0262_q0.75,0.1626578050587518,0.1699466259336233,1616,3693,760,517,1445,1456
17,0.2,0.1,goco-N,top10925,0.1768368911274555,0.1854124095268668,1933,3012,1296,999,1571,1581
18,0.05,0.5,global-coarse,global_62.0008,0.0414780227357802,0.0377805805726898,415,680,242,165,415,415
18,0.05,0.5,global-dense,global_53.888,0.0553337470693697,0.051661805569241,499,900,288,188,499,499
18,0.05,0.5,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0510156234608034,0.0457099172956532,503,910,272,184,487,490
18,0.05,0.5,goco-N,top3426,0.0511446264952133,0.0494165057774664,751,1057,575,475,487,490
18,0.05,0.1,global-coarse,global_62.0008,0.0414780227357802,0.0377805805726898,415,680,242,165,415,415
18,0.05,0.1,global-dense,global_55.6416,0.0501743601867722,0.0474236183644377,487,856,270,180,487,490
18,0.05,0.1,goco-M,adapt_62.0008_to_52.5656_q0.75,0.0510156234608034,0.0457099172956532,503,910,272,184,487,490
18,0.05,0.1,goco-N,top3012,0.045061764879721,0.0438614513225637,660,936,514,425,431,434
18,0.1,0.5,global-coarse,global_37.7842,0.0851518017219299,0.0826078911814875,852,1700,416,280,852,853
