repeat,rule,label,fdp,correct,total,units,supp_units,fmax,prec,rec
6,Fmax,score>=5.12019,0.5318599940273645,5617.0,19816.0,2317,1500,0.33950747888980276,0.28035908830715295,0.43028663728346317
6,Fmax-full,score>=1,0.7810478647308573,11986.0,80594.0,2897,2136,0.06880556049321553,0.16328489462184834,0.04358598843987555
6,Top-1,top1,0.5957996768982229,1053.0,2897.0,2897,1053,,,
6,Top-3,top3,0.6366182014001077,2745.0,8452.0,2897,1464,,,
7,Fmax,score>=5.12019,0.5461658794527697,5571.0,19433.0,2363,1494,0.3414954816656049,0.28239021600280095,0.4318919957869472
7,Fmax-full,score>=1,0.7851089350785766,11954.0,80203.0,2910,2131,0.0686038687645282,0.16353378624407527,0.04340667663747318
7,Top-1,top1,0.5957996768982229,1066.0,2910.0,2910,1066,,,
7,Top-3,top3,0.6359181475498116,2798.0,8516.0,2910,1475,,,
8,Fmax,score>=5.21146,0.5434789771245788,5433.0,18968.0,2337,1447,0.3446885316235515,0.28629638489619796,0.4330023930748122
8,Fmax-full,score>=1,0.7833188975532683,11825.0,80555.0,2895,2148,0.06945363117822273,0.1645623868115316,0.044015115471847215
8,Top-1,top1,0.6064620355411955,1018.0,2895.0,2895,1018,,,
8,Top-3,top3,0.6444264943457189,2667.0,8491.0,2895,1428,,,
9,Fmax,score>=5.12019,0.5395558223137596,5427.0,19232.0,2335,1468,0.3417587140356271,0.28232419088192573,0.4328901980983921
9,Fmax-full,score>=1,0.7876833489755563,11736.0,79957.0,2918,2093,0.06924309689774598,0.16372174931685576,0.04390620957982968
9,Top-1,top1,0.6045234248788368,1047.0,2918.0,2918,1047,,,
9,Top-3,top3,0.6515885837372106,2678.0,8499.0,2918,1420,,,
10,Fmax,score>=5.12019,0.5559211983659876,5504.0,19511.0,2380,1489,0.3435503197132658,0.2856712783128764,0.43084198270984225
10,Fmax-full,score>=1,0.7922947391720114,11721.0,80013.0,2925,2147,0.06928517374202484,0.16496302105133606,0.043851494381672323
10,Top-1,top1,0.6067851373182552,1047.0,2925.0,2925,1047,,,
10,Top-3,top3,0.6470651588583738,2735.0,8545.0,2925,1464,,,
11,Fmax,score>=5.21146,0.5521068766779927,5496.0,19200.0,2366,1458,0.34563766954652303,0.28739556942764044,0.4334856249595922
11,Fmax-full,score>=1,0.7935069032356212,11944.0,81392.0,2926,2144,0.06933894173467058,0.16539313619628873,0.043864226898665676
11,Top-1,top1,0.610016155088853,1038.0,2926.0,2926,1038,,,
11,Top-3,top3,0.651534733441034,2704.0,8579.0,2926,1434,,,
12,Fmax,score>=5.03886,0.5506646926471773,5789.0,20164.0,2381,1517,0.33897974899245364,0.27924267125061136,0.4312309727302371
12,Fmax-full,score>=1,0.7837168428534937,11813.0,79880.0,2913,2166,0.06870099020371713,0.16253026489024863,0.0435559767132765
12,Top-1,top1,0.5983844911147012,1061.0,2913.0,2913,1061,,,
12,Top-3,top3,0.6372644049542273,2796.0,8534.0,2913,1457,,,
