repeat,alpha,delta,method,threshold,fdp,pool_risk,supp_genes,supp_terms,calls,genes
5,0.05,0.1,IID-normal,37.784172,0.030767110290535166,0.030889677068587022,353,707,968,399
5,0.05,0.1,Empirical Bernstein,37.784172,0.030767110290535166,0.030889677068587022,353,707,968,399
5,0.05,0.1,Platt calibration,44.566222,0.02025694284175706,0.01991995958228186,149,365,526,194
5,0.05,0.1,Isotonic calibration,37.784172,0.030767110290535166,0.030889677068587022,353,707,968,399
5,0.1,0.5,Multilabel,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.1,0.5,Hoeffding/LTT,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.1,0.5,Hoeffding-Bentkus,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.1,0.5,IID-normal,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.1,0.5,Empirical Bernstein,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.1,0.5,Platt calibration,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.1,0.5,Isotonic calibration,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.1,0.1,Multilabel,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.1,0.1,Hoeffding/LTT,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.1,0.1,Hoeffding-Bentkus,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.1,0.1,IID-normal,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.1,0.1,Empirical Bernstein,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.1,0.1,Platt calibration,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.1,0.1,Isotonic calibration,32.034209,0.06061350873144088,0.057947407384611176,480,1005,1487,589
5,0.2,0.5,Multilabel,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
5,0.2,0.5,Hoeffding/LTT,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
5,0.2,0.5,Hoeffding-Bentkus,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
5,0.2,0.5,IID-normal,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
5,0.2,0.5,Empirical Bernstein,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
5,0.2,0.5,Platt calibration,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
5,0.2,0.5,Isotonic calibration,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
5,0.2,0.1,Multilabel,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
5,0.2,0.1,Hoeffding/LTT,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
5,0.2,0.1,Hoeffding-Bentkus,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
5,0.2,0.1,IID-normal,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
5,0.2,0.1,Empirical Bernstein,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
5,0.2,0.1,Platt calibration,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
5,0.2,0.1,Isotonic calibration,19.522089,0.15539138208766642,0.1550581754642504,804,1900,3390,1099
6,0.05,0.5,Multilabel,37.784172,0.03115162704823448,0.03118742434500728,346,685,951,401
6,0.05,0.5,Hoeffding/LTT,37.784172,0.03115162704823448,0.03118742434500728,346,685,951,401
6,0.05,0.5,Hoeffding-Bentkus,37.784172,0.03115162704823448,0.03118742434500728,346,685,951,401
6,0.05,0.5,IID-normal,37.784172,0.03115162704823448,0.03118742434500728,346,685,951,401
6,0.05,0.5,Empirical Bernstein,37.784172,0.03115162704823448,0.03118742434500728,346,685,951,401
6,0.05,0.5,Platt calibration,44.566222,0.019643434110316178,0.01981455550768347,149,359,524,193
6,0.05,0.5,Isotonic calibration,37.784172,0.03115162704823448,0.03118742434500728,346,685,951,401
6,0.05,0.1,Multilabel,37.784172,0.03115162704823448,0.03118742434500728,346,685,951,401
6,0.05,0.1,Hoeffding/LTT,37.784172,0.03115162704823448,0.03118742434500728,346,685,951,401
6,0.05,0.1,Hoeffding-Bentkus,37.784172,0.03115162704823448,0.03118742434500728,346,685,951,401
6,0.05,0.1,IID-normal,37.784172,0.03115162704823448,0.03118742434500728,346,685,951,401
6,0.05,0.1,Empirical Bernstein,37.784172,0.03115162704823448,0.03118742434500728,346,685,951,401
6,0.05,0.1,Platt calibration,44.566222,0.019643434110316178,0.01981455550768347,149,359,524,193
6,0.05,0.1,Isotonic calibration,37.784172,0.03115162704823448,0.03118742434500728,346,685,951,401
6,0.1,0.5,Multilabel,32.034209,0.06096686924635228,0.058698400730391245,451,941,1425,570
6,0.1,0.5,Hoeffding/LTT,32.034209,0.06096686924635228,0.058698400730391245,451,941,1425,570
6,0.1,0.5,Hoeffding-Bentkus,32.034209,0.06096686924635228,0.058698400730391245,451,941,1425,570
