repeat,alpha,delta,method,threshold,fdp,pool_risk,supp_genes,supp_terms,calls,genes
3,0.2,0.1,Hoeffding-Bentkus,25.390091,0.15847615584893204,0.16626157409987632,492,1496,3227,760
3,0.2,0.1,IID-normal,24.98679,0.16610219757716654,0.17319691393975473,503,1526,3334,785
3,0.2,0.1,Empirical Bernstein,25.390091,0.15847615584893204,0.16626157409987632,492,1496,3227,760
3,0.2,0.1,Platt calibration,24.589896,0.1672741213183911,0.17532006860119054,518,1566,3418,800
3,0.2,0.1,Isotonic calibration,25.390091,0.15847615584893204,0.16626157409987632,492,1496,3227,760
4,0.05,0.5,Multilabel,58.379583,0.04653151289477313,0.0458977921421017,182,501,776,271
4,0.05,0.5,Hoeffding/LTT,65.303653,0.03461591504620053,0.03624572190581295,154,379,558,223
4,0.05,0.5,Hoeffding-Bentkus,61.252292,0.04111649624682309,0.040902521858515783,178,476,705,257
4,0.05,0.5,IID-normal,58.379583,0.04653151289477313,0.0458977921421017,182,501,776,271
4,0.05,0.5,Empirical Bernstein,61.252292,0.04111649624682309,0.040902521858515783,178,476,705,257
4,0.05,0.5,Platt calibration,48.95188,0.0668828929999803,0.06263918175906036,219,623,1105,340
4,0.05,0.5,Isotonic calibration,55.641604,0.05115304293003921,0.049747091552857864,193,538,862,289
4,0.05,0.1,Multilabel,61.252292,0.04111649624682309,0.040902521858515783,178,476,705,257
4,0.05,0.1,Hoeffding/LTT,66.35769,0.027010067576885947,0.02869525517476959,151,365,511,203
4,0.05,0.1,Hoeffding-Bentkus,61.252292,0.04111649624682309,0.040902521858515783,178,476,705,257
4,0.05,0.1,IID-normal,61.252292,0.04111649624682309,0.040902521858515783,178,476,705,257
4,0.05,0.1,Empirical Bernstein,64.266358,0.0358620485844317,0.03735621990553706,163,405,597,234
4,0.05,0.1,Platt calibration,48.95188,0.0668828929999803,0.06263918175906036,219,623,1105,340
4,0.05,0.1,Isotonic calibration,55.641604,0.05115304293003921,0.049747091552857864,193,538,862,289
4,0.1,0.5,Multilabel,36.111663,0.09759343538822232,0.0941994736000806,325,992,1988,475
4,0.1,0.5,Hoeffding/LTT,37.286795,0.08827567297778302,0.08558208357146141,312,936,1837,447
4,0.1,0.5,Hoeffding-Bentkus,36.694525,0.09506948138516198,0.09082024450006242,318,965,1942,463
4,0.1,0.5,IID-normal,36.111663,0.09759343538822232,0.0941994736000806,325,992,1988,475
4,0.1,0.5,Empirical Bernstein,37.286795,0.08827567297778302,0.08558208357146141,312,936,1837,447
