dataset,seed,alpha,delta,method,policy,p_selected,cal_mean,cal_sd,unit_fdp,unit_yield,go_yield,total_calls,genes_with_calls,term_fdp,unit_fdp_direct,go_yield_direct,n_relaxed_eval
DRIVE,80,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.2971251281294979,0.09755138426386709,0.2822404142923254,0.09814063634733307,108,324.0,2331.0,220,0.861003861003861,0.10077283477277275,276.0,40
DRIVE,81,0.1,0.1,GoCo-dense-learned (tie-level path),global_255.757,0.08060028987467271,0.09367586556495976,0.27715303921965856,0.08703551165146917,93,216.0,1573.0,197,0.8626827717736809,0.08938081331689415,181.0,0
DRIVE,81,0.1,0.5,GoCo-dense-learned (tie-level path),global_235.015,0.4124738984190198,0.09897719698733297,0.2839262267103524,0.09100280594604401,94,233.0,1896.0,201,0.8771097046413502,0.09324373852669086,192.0,0
DRIVE,82,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_220.367_to_219.347_q0.75,0.08397723320878397,0.09379866518455728,0.2761547884592504,0.11802468204213706,120,336.0,2749.0,257,0.8777737359039651,0.1215970239999756,258.0,31
DRIVE,82,0.1,0.5,GoCo-dense-learned (tie-level path),global_199.407,0.49018874771766974,0.09988602127099228,0.28453541036204655,0.1223062541503805,128,374.0,3127.0,265,0.8803965462104253,0.12609453523823058,285.0,0
DRIVE,83,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_251.347_to_250.683_q0.75,0.0671106333795106,0.09329513326405846,0.27488257634728924,0.09453657559595943,88,198.0,1725.0,208,0.8852173913043478,0.09683676898795666,166.0,32
DRIVE,83,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.32741317633993006,0.09795668038986723,0.2806298843024056,0.10045666544443732,97,235.0,2178.0,216,0.8921028466483012,0.10295874012401945,196.0,51
DRIVE,84,0.1,0.1,GoCo-dense-learned (tie-level path),adapt_264.097_to_263.217_q0.75,0.07626626340023988,0.09353688641473533,0.27738384077217904,0.08453853031526509,90,219.0,1460.0,193,0.85,0.08659301276074165,188.0,31
DRIVE,84,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_241.73_to_239.288_q0.25,0.4971858715495603,0.09996719097901402,0.28557914808092527,0.0878741343473566,95,239.0,1736.0,198,0.8623271889400922,0.09009698353490399,204.0,5
DRIVE,85,0.1,0.1,GoCo-dense-learned (tie-level path),global_245.669,0.08908313585195626,0.09393174145123687,0.27672816545269097,0.0951617445964712,101,247.0,1955.0,210,0.8736572890025576,0.09731958861060104,203.0,0
DRIVE,85,0.1,0.5,GoCo-dense-learned (tie-level path),adapt_226.694_to_225.614_q0.75,0.4162591091914948,0.09902764184484432,0.28232027061082327,0.09780461892525144,107,283.0,2373.0,214,0.8807416772018541,0.09993384580080958,230.0,65
