dataset,seed,alpha,delta,method,policy,p_selected,cal_mean,cal_sd,unit_fdp,unit_yield,go_yield,total_calls,genes_with_calls,term_fdp,unit_fdp_direct,go_yield_direct,n_relaxed_eval
Wainberg,49,0.2,0.5,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.4,0.38962379316076634,0.19888045579128985,0.38882489733137543,0.2036653333490989,301,576.0,4800.0,1114,0.88,0.20664647308368128,512.0,231
Wainberg,50,0.05,0.1,GoCo-knap (paper path),global_1100,2.3201621740274386e-13,0.036354348327623735,0.1835967349777488,0.0343413938634151,132,217.0,508.0,276,0.5728346456692913,0.03637108289148799,199.0,0
Wainberg,50,0.05,0.1,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.35,0.07964191111477797,0.046999011560999365,0.2075659903543701,0.04398865649007251,142,242.0,691.0,322,0.6497829232995659,0.0460869398529442,220.0,71
Wainberg,50,0.05,0.5,GoCo-knap (paper path),global_1100,2.3201621740274386e-13,0.036354348327623735,0.1835967349777488,0.0343413938634151,132,217.0,508.0,276,0.5728346456692913,0.03637108289148799,199.0,0
Wainberg,50,0.05,0.5,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.4,0.11425640199466447,0.04742108605714794,0.2084846817701736,0.045255013602778296,142,242.0,705.0,328,0.6567375886524822,0.04735329696564999,220.0,77
Wainberg,50,0.2,0.1,GoCo-knap (paper path),global_789.65,2.583148523590345e-67,0.13980310265840803,0.3388434538206606,0.13769388827544418,215,423.0,2329.0,781,0.8183769858308286,0.14095358528218827,380.0,0
Wainberg,50,0.2,0.1,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.2,2.4755016926902943e-05,0.1842657776054758,0.377464742164764,0.1816200735499558,284,587.0,4346.0,1005,0.8649332719742292,0.18531516333353978,506.0,98
Wainberg,50,0.2,0.5,GoCo-knap (paper path),global_789.65,2.583148523590345e-67,0.13980310265840803,0.3388434538206606,0.13769388827544418,215,423.0,2329.0,781,0.8183769858308286,0.14095358528218827,380.0,0
Wainberg,50,0.2,0.5,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.275,0.46952505689144464,0.19969397666611047,0.38961360213322754,0.19544635938284718,285,591.0,4540.0,1070,0.8698237885462555,0.19908963781008995,509.0,190
Wainberg,51,0.05,0.1,GoCo-knap (paper path),global_1100,8.872887353569629e-18,0.034475907474249945,0.17763593958422488,0.03807957618548026,119,201.0,531.0,283,0.6214689265536724,0.039130183561862694,190.0,0
Wainberg,51,0.05,0.1,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.4,0.007011349049782667,0.04490400629700444,0.20193680597263,0.0497148184678936,132,236.0,794.0,340,0.7027707808564232,0.05065755096038921,222.0,89
Wainberg,51,0.05,0.5,GoCo-knap (paper path),global_1100,8.872887353569629e-18,0.034475907474249945,0.17763593958422488,0.03807957618548026,119,201.0,531.0,283,0.6214689265536724,0.039130183561862694,190.0,0
Wainberg,51,0.05,0.5,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.4,0.007011349049782667,0.04490400629700444,0.20193680597263,0.0497148184678936,132,236.0,794.0,340,0.7027707808564232,0.05065755096038921,222.0,89
Wainberg,51,0.2,0.1,GoCo-knap (paper path),global_789.65,1.5642424440937365e-64,0.14098078461844069,0.3395410718127938,0.1354869400595703,208,402.0,2404.0,768,0.8327787021630616,0.13760374060294556,370.0,0
Wainberg,51,0.2,0.1,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.225,0.0005036142591325491,0.1871846554757825,0.379374298269036,0.17568406925932573,269,554.0,4337.0,977,0.8722619322112058,0.17829945647625944,496.0,83
Wainberg,51,0.2,0.5,GoCo-knap (paper path),global_789.65,1.5642424440937365e-64,0.14098078461844069,0.3395410718127938,0.1354869400595703,208,402.0,2404.0,768,0.8327787021630616,0.13760374060294556,370.0,0
Wainberg,51,0.2,0.5,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.35,0.4601846102517296,0.1996004458619432,0.38908750046017443,0.1913691235367333,270,558.0,4548.0,1050,0.8773087071240105,0.19392229979578682,500.0,182
Wainberg,52,0.05,0.1,GoCo-knap (paper path),global_1100,2.619645210215787e-16,0.035015517983920115,0.1799618551386758,0.036996723595753456,133,210.0,520.0,289,0.5961538461538461,0.038523387451647906,197.0,0
Wainberg,52,0.05,0.1,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.35,0.06317181741248151,0.046762915564587164,0.2061449514870362,0.04711853509942607,142,233.0,733.0,340,0.6821282401091405,0.04864519895532052,220.0,77
Wainberg,52,0.05,0.5,GoCo-knap (paper path),global_1100,2.619645210215787e-16,0.035015517983920115,0.1799618551386758,0.036996723595753456,133,210.0,520.0,289,0.5961538461538461,0.038523387451647906,197.0,0
Wainberg,52,0.05,0.5,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.4,0.3954902103030121,0.049423743537411455,0.21166234208222548,0.05004522709491234,143,239.0,757.0,354,0.6842800528401585,0.05157189095080679,226.0,101
Wainberg,52,0.2,0.1,GoCo-knap (paper path),global_789.65,2.3033876475205232e-63,0.14143324279767547,0.3401368868584957,0.13419684081791625,225,410.0,2343.0,771,0.8250106700810926,0.13694204596677578,377.0,0
Wainberg,52,0.2,0.1,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.2,4.984010966442633e-05,0.1849219913854747,0.37720463188079845,0.17537031997327013,276,556.0,4310.0,976,0.8709976798143851,0.17870724901600998,490.0,87
Wainberg,52,0.2,0.5,GoCo-knap (paper path),global_789.65,2.3033876475205232e-63,0.14143324279767547,0.3401368868584957,0.13419684081791625,225,410.0,2343.0,771,0.8250106700810926,0.13694204596677578,377.0,0
Wainberg,52,0.2,0.5,GoCo-dense-knap (tie-level path),adapt_638.101_to_631.72_q0.3,0.37282687605253345,0.1987069298745057,0.38806944471117716,0.18801453298861187,278,563.0,4487.0,1035,0.8745264096278137,0.1913289579819556,497.0,171
Wainberg,53,0.05,0.1,GoCo-knap (paper path),global_1100,5.1406103202018626e-14,0.036054625193680516,0.18253827861457156,0.03793292333489483,137,206.0,520.0,297,0.6038461538461538,0.03949828142415828,193.0,0
Wainberg,53,0.05,0.1,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.35,0.04836328940922841,0.046486648614678036,0.2059228266949604,0.05097466563187153,145,233.0,785.0,357,0.7031847133757961,0.0523272053621247,219.0,86
Wainberg,53,0.05,0.5,GoCo-knap (paper path),global_1100,5.1406103202018626e-14,0.036054625193680516,0.18253827861457156,0.03793292333489483,137,206.0,520.0,297,0.6038461538461538,0.03949828142415828,193.0,0
Wainberg,53,0.05,0.5,GoCo-dense-knap (tie-level path),adapt_1076.8_to_1052.87_q0.35,0.04836328940922841,0.046486648614678036,0.2059228266949604,0.05097466563187153,145,233.0,785.0,357,0.7031847133757961,0.0523272053621247,219.0,86
Wainberg,53,0.2,0.1,GoCo-knap (paper path),global_789.65,9.968335583993627e-69,0.13925153747715124,0.33829863049914205,0.1416110896476717,240,419.0,2465.0,815,0.8300202839756592,0.14439205006048014,386.0,0
