dataset,seed,alpha,delta,method,policy,p_selected,cal_mean,cal_sd,unit_fdp,unit_yield,go_yield,total_calls,genes_with_calls,term_fdp,unit_fdp_direct,go_yield_direct,n_relaxed_eval,exceed
Sanger,97,0.2,0.1,GoCo-source,adapt_150_to_125_q0.35,0.0899514033751841,0.1945948974182266,0.3809183708850391,0.1850434862686298,347,1138.0,13930.0,911,0.9183058147882268,0.1882400754451217,876.0,125,0.0
Sanger,97,0.2,0.1,GoCo-random1,adapt_150_to_125_q0.05,0.0913564648408428,0.1946304579600324,0.3808563905176059,0.185181972274321,339,1092.0,12880.0,912,0.915217391304348,0.1883806112231759,842.0,36,0.0
Sanger,97,0.2,0.1,GoCo-random2,adapt_150_to_125_q0.05,0.0900550677453454,0.1945979984563079,0.3808811297451626,0.1848359527339593,342,1103.0,12917.0,910,0.9146086552605094,0.1879855436880938,852.0,47,0.0
Sanger,97,0.2,0.1,GoCo-random3,adapt_150_to_125_q0.04,0.0869273353513513,0.1945202646787877,0.3808202226177433,0.1848027365605481,340,1091.0,12849.0,910,0.9150906685345164,0.1880083246367242,840.0,34,0.0
Sanger,97,0.2,0.1,GoCo-score,adapt_150_to_125_q0.075,0.082323967969266,0.1944025479727564,0.3806908356682208,0.1862510963556881,341,1095.0,12819.0,918,0.9145799204306108,0.1894326286379994,845.0,45,0.0
Sanger,97,0.2,0.1,GoCo-oracle,adapt_150_to_125_q0.75,0.0348388037018496,0.1927322960632615,0.378646648939149,0.1836616987009998,363,1250.0,15380.0,914,0.9187256176853056,0.1871941052852793,964.0,639,0.0
Sanger,97,0.2,0.1,GoCo-exp0,adapt_150_to_125_q0.6,0.0857613102524504,0.194491463408468,0.3807483161725056,0.1854032327787072,340,1096.0,13037.0,913,0.9159315793510776,0.1885793034066545,846.0,114,0.0
Sanger,97,0.2,0.1,GoCo-exp1,adapt_150_to_125_q0.2,0.0960440160347376,0.1947402457501847,0.3810833976333849,0.1852441748139038,346,1136.0,13790.0,912,0.9176214648295866,0.1884525407335125,875.0,95,0.0
Sanger,97,0.2,0.1,GoCo-dense-source,adapt_144.009_to_143.573_q0.225,0.0990935428890789,0.1948114910029105,0.3810905856168423,0.1867393636590022,346,1116.0,13223.0,919,0.9156016032670348,0.1898927227280041,863.0,6,0.0
Sanger,97,0.2,0.1,GoCo-dense-random1,adapt_144.009_to_143.573_q0.25,0.0975786955476025,0.1947772034443498,0.381021404879913,0.1866875429169461,346,1116.0,13269.0,918,0.9158941894641646,0.1897723443497468,862.0,37,0.0
Sanger,97,0.2,0.5,Boger,global_150,0.1533730695048951,0.1961485462431257,0.3846594808857663,0.1844745799181576,339,1088.0,12712.0,909,0.9144115796098174,0.1876845391039618,839.0,0,0.0
Sanger,97,0.2,0.5,GoDag,global_150,0.0193900711459556,0.1923246058572849,0.3791373530587111,0.1844745799181576,339,1088.0,12712.0,909,0.9144115796098174,0.1876845391039618,839.0,0,0.0
Sanger,97,0.2,0.5,GoDag-dense,global_131.687,0.3301535062634272,0.1983480594680428,0.383689517296931,0.1917407754721059,351,1191.0,14639.0,937,0.9186419837420589,0.1947971511127433,921.0,0,0.0
Sanger,97,0.2,0.5,GoDag-cert60,global_150,0.0628033676885868,0.1938372825493846,0.3802635308756866,0.1844745799181576,339,1088.0,12712.0,909,0.9144115796098174,0.1876845391039618,839.0,0,0.0
Sanger,97,0.2,0.5,GoCo-source,adapt_150_to_125_q0.75,0.1967591096081146,0.1965465421733758,0.3825163093639973,0.1891969960387316,353,1194.0,15291.0,926,0.9219148518736512,0.1923658013110198,915.0,418,0.0
Sanger,97,0.2,0.5,GoCo-random1,adapt_150_to_125_q0.3,0.4294141749639619,0.1992767103403419,0.3843209865481438,0.1893726860355556,347,1139.0,13775.0,930,0.9173139745916516,0.1925671827919939,874.0,263,0.0
Sanger,97,0.2,0.5,GoCo-random2,adapt_150_to_125_q0.4,0.4535069200822348,0.1995246136653626,0.3846414993372725,0.1885656090392778,346,1155.0,14159.0,925,0.9184264425453776,0.1916864360433409,894.0,343,0.0
Sanger,97,0.2,0.5,GoCo-random3,adapt_150_to_125_q0.35,0.4192475468730569,0.1991712405119863,0.384289581739514,0.1873966084682661,347,1149.0,13697.0,923,0.9161130174490764,0.1907058504667688,882.0,261,0.0
Sanger,97,0.2,0.5,GoCo-score,adapt_150_to_125_q0.75,0.4955956395170581,0.1999550519258358,0.3847723288266889,0.1918458689734223,355,1220.0,15342.0,937,0.9204797288489116,0.1949380944584144,938.0,599,0.0
Sanger,97,0.2,0.5,GoCo-oracle,adapt_150_to_125_q0.75,0.0348388037018496,0.1927322960632615,0.378646648939149,0.1836616987009998,363,1250.0,15380.0,914,0.9187256176853056,0.1871941052852793,964.0,639,0.0
Sanger,97,0.2,0.5,GoCo-exp0,adapt_150_to_125_q0.75,0.10329098126492,0.1949066559909653,0.3811247135087292,0.1861061783346857,343,1112.0,13451.0,915,0.917329566574976,0.1892398666961729,857.0,196,0.0
Sanger,97,0.2,0.5,GoCo-exp1,adapt_150_to_125_q0.75,0.3987334292164732,0.198957546531113,0.3839095988032845,0.1917118695254822,360,1241.0,15696.0,940,0.920935270132518,0.1949098562273173,954.0,545,0.0
Sanger,97,0.2,0.5,GoCo-dense-source,adapt_131.687_to_131.608_q0.125,0.4887013070903606,0.1998847012015612,0.3847006570388686,0.1917606710486556,351,1194.0,14746.0,937,0.9190288891902888,0.194819415269747,923.0,11,0.0
Sanger,97,0.2,0.5,GoCo-dense-random1,adapt_131.687_to_131.608_q0.03,0.4886991019667692,0.1998846773383492,0.3847051763742878,0.1917407754721059,351,1191.0,14647.0,937,0.9186864204273912,0.1947971511127433,921.0,1,0.0
Sanger,98,0.05,0.1,Boger,global_600,0.0157625972229159,0.0457244470443812,0.2029602560514864,0.0443418831600988,94,180.0,629.0,270,0.7138314785373608,0.0458853695320522,167.0,0,0.0
Sanger,98,0.05,0.1,GoDag,global_575,0.0328232846120236,0.04633956450304,0.2029799241716569,0.0454232697324015,95,189.0,655.0,273,0.7114503816793893,0.0469989368122609,174.0,0,0.0
Sanger,98,0.05,0.1,GoDag-dense,global_574.291,0.0610801612806397,0.0469093977518365,0.2040949840508736,0.0459670049546146,96,192.0,669.0,276,0.7130044843049327,0.0473529246192496,177.0,0,0.0
Sanger,98,0.05,0.1,GoDag-cert60,global_575,0.081935447442244,0.0469890149002431,0.2044045983810186,0.0454232697324015,95,189.0,655.0,273,0.7114503816793893,0.0469989368122609,174.0,0,0.0
Sanger,98,0.05,0.1,GoCo-source,adapt_575_to_550_q0.4,0.077936157886543,0.0469335695279055,0.20421942694983,0.0454232697324015,95,189.0,658.0,273,0.7127659574468085,0.0469989368122609,174.0,1,0.0
Sanger,98,0.05,0.1,GoCo-random1,adapt_575_to_550_q0.175,0.0889704633859658,0.0470833302051349,0.2046231074166994,0.045647233898135,95,189.0,657.0,274,0.7123287671232876,0.0472229009779944,174.0,1,0.0
Sanger,98,0.05,0.1,GoCo-random2,adapt_575_to_550_q0.175,0.0819354474422323,0.0469890149002431,0.2044045983810073,0.0454232697324015,95,189.0,655.0,273,0.7114503816793893,0.0469989368122609,174.0,0,0.0
Sanger,98,0.05,0.1,GoCo-random3,adapt_575_to_550_q0.35,0.0930598087567822,0.047138121281031,0.204572025332951,0.0457032249395684,96,190.0,663.0,274,0.7134238310708899,0.047166909936561,175.0,6,0.0
Sanger,98,0.05,0.1,GoCo-score,adapt_575_to_550_q0.175,0.0819354474422323,0.0469890149002431,0.2044045983810073,0.0454232697324015,95,189.0,655.0,273,0.7114503816793893,0.0469989368122609,174.0,0,0.0
Sanger,98,0.05,0.1,GoCo-oracle,adapt_575_to_550_q0.75,0.0582522032582744,0.0466231998228007,0.2033228656035867,0.0451010101786652,101,199.0,684.0,275,0.7090643274853801,0.0467326682999579,182.0,21,0.0
Sanger,98,0.05,0.1,GoCo-exp0,adapt_575_to_550_q0.6,0.0853224268032513,0.0470361967879296,0.2044374484988296,0.0454008733104885,95,190.0,658.0,273,0.7112462006079028,0.0469765403903478,175.0,3,0.0
Sanger,98,0.05,0.1,GoCo-exp1,adapt_575_to_550_q0.35,0.0984160923052013,0.0472022663456572,0.2048703642546551,0.0453660344423398,96,192.0,664.0,273,0.7108433734939759,0.0469603651982272,176.0,3,0.0
Sanger,98,0.05,0.1,GoCo-dense-source,global_580.625,0.081935447442244,0.0469890149002431,0.2044045983810186,0.0454232697324015,95,189.0,655.0,273,0.7114503816793893,0.0469989368122609,174.0,0,0.0
Sanger,98,0.05,0.1,GoCo-dense-random1,global_580.625,0.081935447442244,0.0469890149002431,0.2044045983810186,0.0454232697324015,95,189.0,655.0,273,0.7114503816793893,0.0469989368122609,174.0,0,0.0
Sanger,98,0.05,0.5,Boger,global_575,0.104983507826051,0.0474714689528759,0.2058845309854538,0.0454232697324015,95,189.0,655.0,273,0.7114503816793893,0.0469989368122609,174.0,0,0.0
Sanger,98,0.05,0.5,GoDag,global_550,0.346206426048405,0.0491914172948207,0.208651227197888,0.0477201466731234,101,199.0,701.0,286,0.7161198288159771,0.0492367120966532,182.0,0,0.0
Sanger,98,0.05,0.5,GoDag-dense,global_528.952,0.3909160567795083,0.0494327945995811,0.2090743000097846,0.0489881284292975,102,204.0,728.0,292,0.7197802197802198,0.0504547326255084,187.0,0,0.0
Sanger,98,0.05,0.5,GoDag-cert60,global_575,0.081935447442244,0.0469890149002431,0.2044045983810186,0.0454232697324015,95,189.0,655.0,273,0.7114503816793893,0.0469989368122609,174.0,0,0.0
Sanger,98,0.05,0.5,GoCo-source,adapt_575_to_550_q0.75,0.1743936602257519,0.047956110211402,0.2061665279547297,0.0458848847587324,98,195.0,677.0,276,0.7119645494830132,0.0474792155146198,179.0,11,0.0
Sanger,98,0.05,0.5,GoCo-random1,adapt_575_to_550_q0.75,0.4367898660573674,0.0496468872192244,0.2097402275041344,0.0472859050431951,100,195.0,690.0,284,0.717391304347826,0.0488615721230544,179.0,28,0.0
Sanger,98,0.05,0.5,GoCo-random2,adapt_575_to_550_q0.75,0.2947754595059499,0.0488119593454859,0.2081252339309165,0.0469188526523073,97,195.0,682.0,281,0.7140762463343109,0.0484385286907332,179.0,21,0.0
Sanger,98,0.05,0.5,GoCo-random3,adapt_575_to_550_q0.75,0.2153078953811763,0.0482744849147254,0.2069143745096942,0.0463029511965402,97,195.0,680.0,277,0.7132352941176471,0.0477106451520994,179.0,18,0.0
Sanger,98,0.05,0.5,GoCo-score,adapt_575_to_550_q0.75,0.3800024195945898,0.0493240778489172,0.2091202880748894,0.0469624012408304,98,196.0,686.0,282,0.7142857142857143,0.0484789666643601,179.0,25,0.0
Sanger,98,0.05,0.5,GoCo-oracle,adapt_575_to_550_q0.75,0.0582522032582744,0.0466231998228007,0.2033228656035867,0.0451010101786652,101,199.0,684.0,275,0.7090643274853801,0.0467326682999579,182.0,21,0.0
Sanger,98,0.05,0.5,GoCo-exp0,adapt_575_to_550_q0.75,0.1114532178800921,0.047355274266517,0.2050735816569417,0.0456621648349527,95,190.0,663.0,274,0.7134238310708899,0.047237831914812,175.0,6,0.0
Sanger,98,0.05,0.5,GoCo-exp1,adapt_575_to_550_q0.75,0.1743936602257519,0.047956110211402,0.2061665279547297,0.0458848847587324,98,195.0,677.0,276,0.7119645494830132,0.0474792155146198,179.0,11,0.0
Sanger,98,0.05,0.5,GoCo-dense-source,global_564.036,0.4298041713609056,0.0496077022669137,0.2096183147701872,0.0472722183416565,101,199.0,699.0,284,0.7153075822603719,0.0487887837651862,182.0,0,0.0
Sanger,98,0.05,0.5,GoCo-dense-random1,global_564.036,0.4298041713609056,0.0496077022669137,0.2096183147701872,0.0472722183416565,101,199.0,699.0,284,0.7153075822603719,0.0487887837651862,182.0,0,0.0
Sanger,98,0.1,0.1,Boger,global_450,0.0196583514454422,0.094281906524455,0.2832287219915405,0.0899971981131349,139,293.0,1724.0,488,0.830046403712297,0.0916745939487038,258.0,0,0.0
Sanger,98,0.1,0.1,GoDag,global_450,0.002643308753471,0.0923490638968011,0.2800240004763486,0.0899971981131349,139,293.0,1724.0,488,0.830046403712297,0.0916745939487038,258.0,0,0.0
Sanger,98,0.1,0.1,GoDag-dense,global_441.762,0.0028130167266878,0.0924034464939885,0.280063367681393,0.0899971981131349,139,293.0,1725.0,488,0.8301449275362319,0.0916745939487038,258.0,0,0.0
Sanger,98,0.1,0.1,GoDag-cert60,global_450,0.0136351940720984,0.0934174558438904,0.2818011304761053,0.0899971981131349,139,293.0,1724.0,488,0.830046403712297,0.0916745939487038,258.0,0,0.0
Sanger,98,0.1,0.1,GoCo-source,adapt_450_to_425_q0.75,0.0429680907686888,0.0948458200481591,0.2836639315984436,0.0927358266087155,144,306.0,1900.0,501,0.8389473684210527,0.0944372186068057,269.0,65,0.0
Sanger,98,0.1,0.1,GoCo-random1,adapt_450_to_425_q0.5,0.0922209046026211,0.0959928057490578,0.2853498602580006,0.0926442002429139,142,306.0,1835.0,500,0.8332425068119891,0.094348217451826,270.0,61,0.0
Sanger,98,0.1,0.1,GoCo-random2,adapt_450_to_425_q0.5,0.0776060367564612,0.0957152959938626,0.2848990724402311,0.0934380732151322,140,301.0,1848.0,502,0.8371212121212122,0.0950754344296482,266.0,70,0.0
Sanger,98,0.1,0.1,GoCo-random3,adapt_450_to_425_q0.35,0.0965959258316593,0.0960708310501462,0.2853860935972619,0.0921992902325889,142,306.0,1821.0,499,0.8319604612850082,0.0938418471933345,271.0,51,0.0
Sanger,98,0.1,0.1,GoCo-score,adapt_450_to_425_q0.5,0.084104852293582,0.0958422250358368,0.2851626679031558,0.0922482157340909,142,304.0,1851.0,498,0.8357644516477579,0.0939214344521252,268.0,62,0.0
Sanger,98,0.1,0.1,GoCo-oracle,adapt_450_to_425_q0.75,0.0091710518099943,0.0929908979946035,0.2808505742834263,0.0898997504693797,143,310.0,1906.0,488,0.8373557187827911,0.0915873258605115,273.0,94,0.0
Sanger,98,0.1,0.1,GoCo-exp0,adapt_450_to_425_q0.75,0.0136934297162151,0.0934244061228383,0.2817162326135944,0.0899546305683398,140,300.0,1754.0,488,0.8289623717217788,0.0916557149216949,264.0,16,0.0
Sanger,98,0.1,0.1,GoCo-exp1,adapt_450_to_425_q0.75,0.0545087155431074,0.0951816910736853,0.2841430491502018,0.0927358266087155,144,306.0,1900.0,501,0.8389473684210527,0.0944372186068057,269.0,65,0.0
Sanger,98,0.1,0.1,GoCo-dense-source,adapt_441.762_to_438.694_q0.75,0.0450430480366364,0.0949121318437222,0.2836971164661526,0.0927418256526831,144,304.0,1899.0,501,0.8399157451290152,0.0944472170089687,267.0,63,0.0
Sanger,98,0.1,0.1,GoCo-dense-random1,adapt_441.762_to_438.694_q0.5,0.0809468935120198,0.0957813536188579,0.2850449865830905,0.0921152592239294,142,304.0,1826.0,498,0.8335158817086528,0.0938289159222653,268.0,53,0.0
Sanger,98,0.1,0.5,Boger,global_450,0.0196583514454422,0.094281906524455,0.2832287219915405,0.0899971981131349,139,293.0,1724.0,488,0.830046403712297,0.0916745939487038,258.0,0,0.0
Sanger,98,0.1,0.5,GoDag,global_400,0.4402921032779228,0.0995737647712802,0.2896212185869313,0.0983699500527387,150,334.0,2043.0,529,0.8365149290259423,0.1005175898350099,293.0,0,0.0
Sanger,98,0.1,0.5,GoDag-dense,global_398.143,0.4445726081597846,0.0996044617124802,0.2896700237018579,0.0984119924592544,150,334.0,2046.0,529,0.8367546432062561,0.1005596322415256,293.0,0,0.0
Sanger,98,0.1,0.5,GoDag-cert60,global_425,0.3944123384478673,0.0991797215028749,0.2894442165601966,0.0969770181219094,144,313.0,1968.0,518,0.8409552845528455,0.0986421970978028,276.0,0,0.0
Sanger,98,0.1,0.5,GoCo-source,adapt_425_to_400_q0.75,0.483487431009814,0.0998728406960474,0.2902644555210293,0.0971595191508364,147,326.0,2001.0,522,0.8370814592703648,0.0990266704612723,288.0,20,0.0
Sanger,98,0.1,0.5,GoCo-random1,adapt_425_to_400_q0.5,0.4972483010054848,0.0999788113649095,0.2903240648716992,0.0979577470032658,147,325.0,2010.0,525,0.8383084577114428,0.0998600038008353,286.0,34,0.0
Sanger,98,0.1,0.5,GoCo-random2,adapt_425_to_400_q0.5,0.4844385859378659,0.0998802080690407,0.2901701630310276,0.0977249686321512,146,318.0,1997.0,522,0.8407611417125689,0.0993895582362492,281.0,25,0.0
Sanger,98,0.1,0.5,GoCo-random3,adapt_425_to_400_q0.6,0.4500566185767602,0.0996148433057492,0.2900045115046027,0.097406052521869,146,319.0,1993.0,522,0.8399397892624184,0.0993195554010011,280.0,20,0.0
Sanger,98,0.1,0.5,GoCo-score,adapt_425_to_400_q0.75,0.4941376231394844,0.0999548645282186,0.290277279998756,0.0973262140124802,146,326.0,2013.0,521,0.8380526577247889,0.0992606353919957,286.0,36,0.0
Sanger,98,0.1,0.5,GoCo-oracle,adapt_425_to_400_q0.75,0.3485131669199776,0.0988106468564797,0.2887079190724548,0.0968024288052807,147,330.0,2010.0,520,0.835820895522388,0.0987434268932193,290.0,32,0.0
Sanger,98,0.1,0.5,GoCo-exp0,adapt_425_to_400_q0.75,0.4580851975183687,0.0996768874567931,0.2901145116333076,0.0971748531365314,145,317.0,1975.0,520,0.839493670886076,0.0990565307997375,279.0,7,0.0
Sanger,98,0.1,0.5,GoCo-exp1,adapt_425_to_400_q0.75,0.483487431009814,0.0998728406960474,0.2902644555210293,0.0971595191508364,147,326.0,2001.0,522,0.8370814592703648,0.0990266704612723,288.0,20,0.0
Sanger,98,0.1,0.5,GoCo-dense-source,adapt_411.276_to_410.208_q0.4,0.479663481000716,0.0998434406449535,0.2901339890255124,0.097345504495091,146,322.0,2000.0,521,0.839,0.0992479310023691,283.0,1,0.0
Sanger,98,0.1,0.5,GoCo-dense-random1,adapt_411.276_to_410.208_q0.75,0.4739675385574161,0.0997995908200687,0.2900535878888916,0.0975078785172502,145,325.0,2011.0,521,0.8383888612630532,0.0992236682175255,286.0,11,0.0
Sanger,98,0.2,0.1,Boger,global_150,0.0454395296160057,0.1936631846508,0.3825763506108087,0.1901766512388611,338,1067.0,13489.0,930,0.9208985098969532,0.1934846438726145,821.0,0,0.0
Sanger,98,0.2,0.1,GoDag,global_150,0.0030726728894932,0.1898812518796513,0.3769833622544232,0.1901766512388611,338,1067.0,13489.0,930,0.9208985098969532,0.1934846438726145,821.0,0,0.0
Sanger,98,0.2,0.1,GoDag-dense,global_137.57,0.0465005307618223,0.1937489998846845,0.379867554191191,0.1936730327891876,353,1152.0,14985.0,943,0.9231231231231232,0.1968263582713393,885.0,0,0.0
Sanger,98,0.2,0.1,GoDag-cert60,global_150,0.0055742446124241,0.1898785461436004,0.3768981259057266,0.1901766512388611,338,1067.0,13489.0,930,0.9208985098969532,0.1934846438726145,821.0,0,0.0
Sanger,98,0.2,0.1,GoCo-source,adapt_150_to_125_q0.75,0.0943119301478709,0.1947010960087907,0.3809312742102981,0.1945410196050951,358,1224.0,16221.0,948,0.9245422600332902,0.1978720387245746,939.0,449,0.0
Sanger,98,0.2,0.1,GoCo-random1,adapt_150_to_125_q0.275,0.0722645543543603,0.1941282268191499,0.3803202076093096,0.1929912045781583,347,1147.0,14373.0,944,0.9201975927085508,0.1963189051372874,882.0,218,0.0
Sanger,98,0.2,0.1,GoCo-random2,adapt_150_to_125_q0.4,0.0999533560259469,0.1948366794790247,0.3806950965466892,0.1946544720537852,344,1154.0,14831.0,949,0.922190007416897,0.1979639063156465,895.0,320,0.0
Sanger,98,0.2,0.1,GoCo-random3,adapt_150_to_125_q0.4,0.0912503762900749,0.1946325089850876,0.3805263237884878,0.1964070076804946,353,1154.0,14922.0,959,0.9226645221820132,0.1997704566693119,888.0,364,0.0
Sanger,98,0.2,0.1,GoCo-score,adapt_150_to_125_q0.35,0.0376550290752936,0.1928587519933677,0.379469758693017,0.1926733355906615,350,1136.0,14679.0,941,0.922610532052592,0.195816968920383,876.0,288,0.0
Sanger,98,0.2,0.1,GoCo-oracle,adapt_150_to_125_q0.75,0.0025714309478891,0.1888865307040189,0.3753916377712713,0.1889131003471398,374,1272.0,16136.0,940,0.9211700545364404,0.1927249714014645,980.0,627,0.0
Sanger,98,0.2,0.1,GoCo-exp0,adapt_150_to_125_q0.75,0.0084406092651747,0.1904601479308705,0.377353262605681,0.1909692353223766,347,1143.0,14453.0,936,0.9209160727876564,0.1942608679662493,880.0,246,0.0
Sanger,98,0.2,0.1,GoCo-exp1,adapt_150_to_125_q0.5,0.0842791411861283,0.1944530836543826,0.3807491929409148,0.194376250243801,356,1194.0,15844.0,947,0.9246402423630397,0.1977556586132071,913.0,321,0.0
Sanger,98,0.2,0.1,GoCo-dense-source,adapt_137.57_to_137.33_q0.2,0.0678610357800806,0.1940013153459318,0.3800029965180451,0.1936637898241686,354,1153.0,15007.0,943,0.9231691877124008,0.1968263582713393,885.0,2,0.0
Sanger,98,0.2,0.1,GoCo-dense-random1,adapt_137.57_to_137.33_q0.4,0.0920455329115631,0.1946516714362862,0.3805469019156474,0.1941858020701841,354,1155.0,15046.0,945,0.9232354114050246,0.1973570484463605,887.0,23,0.0
Sanger,98,0.2,0.5,Boger,global_150,0.0454395296160057,0.1936631846508,0.3825763506108087,0.1901766512388611,338,1067.0,13489.0,930,0.9208985098969532,0.1934846438726145,821.0,0,0.0
Sanger,98,0.2,0.5,GoDag,global_150,0.0030726728894932,0.1898812518796513,0.3769833622544232,0.1901766512388611,338,1067.0,13489.0,930,0.9208985098969532,0.1934846438726145,821.0,0,0.0
Sanger,98,0.2,0.5,GoDag-dense,global_131.687,0.2047226504117479,0.1969103819735334,0.3823429168645283,0.1950958929396957,355,1191.0,15518.0,949,0.9232504188684107,0.1982743837464963,915.0,0,0.0
Sanger,98,0.2,0.5,GoDag-cert60,global_150,0.0055742446124241,0.1898785461436004,0.3768981259057266,0.1901766512388611,338,1067.0,13489.0,930,0.9208985098969532,0.1934846438726145,821.0,0,0.0
Sanger,98,0.2,0.5,GoCo-source,adapt_150_to_125_q0.75,0.0943119301478709,0.1947010960087907,0.3809312742102981,0.1945410196050951,358,1224.0,16221.0,948,0.9245422600332902,0.1978720387245746,939.0,449,0.0
Sanger,98,0.2,0.5,GoCo-random1,adapt_150_to_125_q0.6,0.4508553916864883,0.1994976766584328,0.3844049952526581,0.1987981273572629,362,1228.0,15669.0,972,0.9216286935988256,0.202248948345259,944.0,506,0.0
Sanger,98,0.2,0.5,GoCo-random2,adapt_150_to_125_q0.75,0.4409057074626565,0.1993955617067368,0.3842317852244969,0.2009951515934635,360,1223.0,15944.0,979,0.9232940291018564,0.2043828307180629,948.0,595,1.0
Sanger,98,0.2,0.5,GoCo-random3,adapt_150_to_125_q0.6,0.397498961686646,0.1989446538802865,0.3838720689636214,0.1984738661520692,362,1213.0,15701.0,969,0.9227437742818928,0.2017974082960393,936.0,545,0.0
Sanger,98,0.2,0.5,GoCo-score,adapt_150_to_125_q0.75,0.2957198662358598,0.1978241133762617,0.3831227012386446,0.1959585870033149,360,1249.0,16357.0,953,0.923641254508773,0.1991338369160189,962.0,649,0.0
Sanger,98,0.2,0.5,GoCo-oracle,adapt_150_to_125_q0.75,0.0025714309478891,0.1888865307040189,0.3753916377712713,0.1889131003471398,374,1272.0,16136.0,940,0.9211700545364404,0.1927249714014645,980.0,627,0.0
Sanger,98,0.2,0.5,GoCo-exp0,adapt_150_to_125_q0.75,0.0084406092651747,0.1904601479308705,0.377353262605681,0.1909692353223766,347,1143.0,14453.0,936,0.9209160727876564,0.1942608679662493,880.0,246,0.0
Sanger,98,0.2,0.5,GoCo-exp1,adapt_150_to_125_q0.75,0.2164733411472083,0.196829362575964,0.3821348777206796,0.1963503028350608,368,1278.0,16701.0,960,0.9234776360696964,0.1999305258539462,981.0,593,0.0
Sanger,98,0.2,0.5,GoCo-dense-source,adapt_131.687_to_131.608_q0.75,0.354937902549631,0.1984897986725073,0.3836538316950695,0.197446068213608,357,1201.0,15930.0,959,0.9246076585059636,0.2006224643543346,921.0,88,0.0
Sanger,98,0.2,0.5,GoCo-dense-random1,adapt_131.687_to_131.608_q0.6,0.4682762648404613,0.1996760399894521,0.3846210397135485,0.1985532396217476,359,1207.0,15902.0,968,0.924097597786442,0.2026627557408502,921.0,156,0.0
Sanger,99,0.05,0.1,Boger,global_575,0.093936430566438,0.0473413772409113,0.2060812514626716,0.0457610823706309,113,224.0,745.0,287,0.6993288590604027,0.0473025326999811,208.0,0,0.0
Sanger,99,0.05,0.1,GoDag,global_575,0.0279199853292253,0.0461948108149696,0.2031225149643497,0.0457610823706309,113,224.0,745.0,287,0.6993288590604027,0.0473025326999811,208.0,0,0.0
Sanger,99,0.05,0.1,GoDag-dense,global_574.291,0.0680927151451262,0.047011422237199,0.2047241760999867,0.0457289097390543,114,231.0,759.0,288,0.6956521739130435,0.0471552673773162,214.0,0,0.0
Sanger,99,0.05,0.1,GoDag-cert60,global_575,0.0716735626038668,0.0468316086577531,0.2046154238972594,0.0457610823706309,113,224.0,745.0,287,0.6993288590604027,0.0473025326999811,208.0,0,0.0
Sanger,99,0.05,0.1,GoCo-source,adapt_575_to_550_q0.6,0.0694144870709966,0.046797399568854,0.2044874765971574,0.0458282716230208,115,228.0,756.0,288,0.6984126984126984,0.0474443766765071,211.0,5,0.0
Sanger,99,0.05,0.1,GoCo-random1,adapt_575_to_550_q0.35,0.097800462608316,0.0471871569836107,0.2054106258582657,0.0457237550119002,113,225.0,747.0,287,0.6987951807228916,0.0472652053412504,209.0,2,0.0
Sanger,99,0.05,0.1,GoCo-random2,adapt_575_to_550_q0.25,0.0971111407030121,0.0471786753867994,0.2053947683076301,0.0459850465363644,114,225.0,747.0,289,0.6987951807228916,0.0475264968657146,209.0,2,0.0
Sanger,99,0.05,0.1,GoCo-random3,adapt_575_to_550_q0.25,0.0939743119332906,0.0471430527012122,0.2050685292219013,0.0459514519101695,114,225.0,756.0,288,0.7023809523809523,0.0474929022395197,209.0,7,0.0
Sanger,99,0.05,0.1,GoCo-score,adapt_575_to_550_q0.175,0.0792667900330211,0.0469435656662618,0.2048631980546351,0.0457450849311749,113,225.0,746.0,287,0.6983914209115282,0.0472865352605251,209.0,1,0.0
Sanger,99,0.05,0.1,GoCo-oracle,adapt_575_to_550_q0.75,0.0545780921367378,0.0465470068390279,0.2037080860138549,0.0451889072560516,120,240.0,775.0,288,0.6903225806451613,0.0467303575920765,222.0,23,0.0
Sanger,99,0.05,0.1,GoCo-exp0,adapt_575_to_550_q0.75,0.0715938732626983,0.0468301950560601,0.2046251851945811,0.0458917281295257,114,225.0,750.0,288,0.7,0.0474331784588759,209.0,4,0.0
Sanger,99,0.05,0.1,GoCo-exp1,adapt_575_to_550_q0.175,0.0694144870709966,0.046797399568854,0.2044874765971574,0.0458282716230208,115,226.0,753.0,288,0.699867197875166,0.047369721952371,210.0,3,0.0
Sanger,99,0.05,0.1,GoCo-dense-source,global_580.625,0.0716735626038668,0.0468316086577531,0.2046154238972594,0.0457610823706309,113,224.0,745.0,287,0.6993288590604027,0.0473025326999811,208.0,0,0.0
Sanger,99,0.05,0.1,GoCo-dense-random1,global_580.625,0.0716735626038668,0.0468316086577531,0.2046154238972594,0.0457610823706309,113,224.0,745.0,287,0.6993288590604027,0.0473025326999811,208.0,0,0.0
Sanger,99,0.05,0.5,Boger,global_575,0.093936430566438,0.0473413772409113,0.2060812514626716,0.0457610823706309,113,224.0,745.0,287,0.6993288590604027,0.0473025326999811,208.0,0,0.0
Sanger,99,0.05,0.5,GoDag,global_550,0.35407963799644,0.0492321280637423,0.2093961727922141,0.0476251396827174,124,244.0,805.0,301,0.6968944099378882,0.049163479403846,226.0,0,0.0
