dataset,repeat,rule,label,fdp,correct,total,units,supp_units,fmax,prec,rec
HAP1,3,Top-1,top1,0.9782512205947625,98.0,4506.0,4506,98,,,
HAP1,3,Top-3,top3,0.9816540908418406,248.0,13510.0,4506,180,,,
HAP1,4,Fmax,score>=455.567,0.07502351701259613,136.0,894.0,392,77,0.08236017268042499,0.1415791148126263,0.05807068315961601
HAP1,4,Fmax-full,score>=100.273,0.9864736795425415,1286.0,101753.0,4505,598,0.004482949058205891,0.01410615546226683,0.0026649337095831995
HAP1,4,Floor,score>=100.273,0.9864736795425415,1286.0,101753.0,4505,598,,,
HAP1,4,Top-1,top1,0.9811362627607634,84.0,4505.0,4505,84,,,
HAP1,4,Top-3,top3,0.9837623908862259,216.0,13507.0,4505,159,,,
HAP1,5,Fmax,score>=455.567,0.07219964265823364,132.0,830.0,381,83,0.07794873443738459,0.13783711310531285,0.05433911646245216
HAP1,5,Fmax-full,score>=100.273,0.9860596060752869,1336.0,101504.0,4506,601,0.004369735889759263,0.013834881190624109,0.0025946226666870307
HAP1,5,Floor,score>=100.273,0.9860596060752869,1336.0,101504.0,4506,601,,,
HAP1,5,Top-1,top1,0.9778073679538394,100.0,4506.0,4506,100,,,
HAP1,5,Top-3,top3,0.9828376978843025,232.0,13512.0,4506,172,,,
HAP1,6,Fmax,score>=455.567,0.07280758768320084,138.0,866.0,381,82,0.079811882363118,0.14096072815706956,0.05566456271001728
HAP1,6,Fmax-full,score>=100.273,0.9864684343338013,1385.0,102345.0,4506,598,0.0043262379212860875,0.014010125763192001,0.0025580781022961664
HAP1,6,Floor,score>=100.273,0.9864684343338013,1385.0,102345.0,4506,598,,,
HAP1,6,Top-1,top1,0.9786950732356857,96.0,4506.0,4506,96,,,
HAP1,6,Top-3,top3,0.9826897470039947,234.0,13511.0,4506,174,,,
HAP1,7,Fmax,score>=410.208,0.13672702014446259,133.0,1615.0,668,79,0.08718252713234431,0.0973927802646283,0.07890993812967224
HAP1,7,Fmax-full,score>=100.273,0.9867311120033264,1330.0,102500.0,4505,599,0.004464044976794307,0.014216529885376045,0.002647719539906045
HAP1,7,Floor,score>=100.273,0.9867311120033264,1330.0,102500.0,4505,599,,,
HAP1,7,Top-1,top1,0.9800266311584553,89.0,4505.0,4505,89,,,
HAP1,7,Top-3,top3,0.9841692558070722,211.0,13504.0,4505,158,,,
HAP1,8,Fmax,score>=455.567,0.08132666349411011,139.0,973.0,422,82,0.08269106415164908,0.1447481949363599,0.05787753401216408
HAP1,8,Fmax-full,score>=100.273,0.9847359657287598,1443.0,102602.0,4506,660,0.0042018484044138125,0.013267574420973587,0.002496197844431389
HAP1,8,Floor,score>=100.273,0.9847359657287598,1443.0,102602.0,4506,660,,,
HAP1,8,Top-1,top1,0.9771415889924545,103.0,4506.0,4506,103,,,
HAP1,8,Top-3,top3,0.9819499926024561,244.0,13514.0,4506,178,,,
HAP1,9,Fmax,score>=455.567,0.06869162619113922,120.0,814.0,363,75,0.0814179284418688,0.13751508829979922,0.05782792011045265
HAP1,9,Fmax-full,score>=100.273,0.9862456321716309,1311.0,101752.0,4506,601,0.004319351841079162,0.013914646934988973,0.002556461252976826
HAP1,9,Floor,score>=100.273,0.9862456321716309,1311.0,101752.0,4506,601,,,
HAP1,9,Top-1,top1,0.9782512205947625,98.0,4506.0,4506,98,,,
HAP1,9,Top-3,top3,0.9828376978843025,232.0,13512.0,4506,168,,,
HAP1,10,Fmax,score>=404.949,0.1354687362909317,138.0,1688.0,668,89,0.08350822267126433,0.09246406749803193,0.07613406244119159
HAP1,10,Fmax-full,score>=100.273,0.9859678149223328,1383.0,103289.0,4506,613,0.004334197583606772,0.013795572355450543,0.0025709623898698838
HAP1,10,Floor,score>=100.273,0.9859678149223328,1383.0,103289.0,4506,613,,,
HAP1,10,Top-1,top1,0.979138925876609,94.0,4506.0,4506,94,,,
HAP1,10,Top-3,top3,0.9824308329634562,237.0,13509.0,4506,175,,,
HAP1,11,Fmax,score>=487.438,0.0686444491147995,137.0,834.0,367,82,0.0788906475071265,0.14144299184675696,0.05469992314893166
HAP1,11,Fmax-full,score>=100.273,0.9852083325386047,1412.0,102031.0,4505,616,0.004309973587393549,0.01356383133732776,0.0025620366104637145
HAP1,11,Floor,score>=100.273,0.9852083325386047,1412.0,102031.0,4505,616,,,
HAP1,11,Top-1,top1,0.9798047048379938,90.0,4505.0,4505,90,,,
HAP1,11,Top-3,top3,0.979767717117917,270.0,13512.0,4505,194,,,
HAP1,12,Fmax,score>=455.567,0.07256115972995758,136.0,830.0,379,77,0.0805780911102211,0.14165200850798138,0.0563028551799978
HAP1,12,Fmax-full,score>=100.273,0.9867613315582275,1315.0,103231.0,4506,605,0.00443409650074306,0.014135702708848568,0.002629452432538209
HAP1,12,Floor,score>=100.273,0.9867613315582275,1315.0,103231.0,4506,605,,,
HAP1,12,Top-1,top1,0.9782512205947625,98.0,4506.0,4506,98,,,
HAP1,12,Top-3,top3,0.9828746856043795,231.0,13505.0,4506,172,,,
HAP1,13,Fmax,score>=455.567,0.07046571373939514,128.0,865.0,366,76,0.08345020668103519,0.14357630981992714,0.05881851154799751
HAP1,13,Fmax-full,score>=100.273,0.986064612865448,1421.0,102109.0,4505,635,0.0043377345544894945,0.013930820162495394,0.002568799610947749
HAP1,13,Floor,score>=100.273,0.986064612865448,1421.0,102109.0,4505,635,,,
HAP1,13,Top-1,top1,0.9800266311584553,89.0,4505.0,4505,89,,,
HAP1,13,Top-3,top3,0.9825417961236871,233.0,13508.0,4505,167,,,
HAP1,14,Fmax,score>=474.977,0.07385040819644928,133.0,865.0,384,71,0.08309448708609195,0.14403676222881953,0.05838968234225153
HAP1,14,Fmax-full,score>=100.273,0.9861733913421631,1347.0,101728.0,4506,598,0.004377358467745439,0.013883660547878223,0.0025982837180670596
HAP1,14,Floor,score>=100.273,0.9861733913421631,1347.0,101728.0,4506,598,,,
HAP1,14,Top-1,top1,0.9784731469152241,97.0,4506.0,4506,97,,,
HAP1,14,Top-3,top3,0.9813581890812251,252.0,13511.0,4506,178,,,
HAP1,15,Fmax,score>=455.567,0.06910297274589539,130.0,833.0,368,81,0.07957947726586735,0.13475232927986744,0.05646181223256323
HAP1,15,Fmax-full,score>=100.273,0.9858123064041138,1327.0,102440.0,4506,598,0.004318910387147149,0.013728914394213563,0.0025625204235191473
HAP1,15,Floor,score>=100.273,0.9858123064041138,1327.0,102440.0,4506,598,,,
HAP1,15,Top-1,top1,0.9789169995561473,95.0,4506.0,4506,95,,,
HAP1,15,Top-3,top3,0.9819499926024561,244.0,13508.0,4506,172,,,
HAP1,16,Fmax,score>=410.208,0.1319565773010254,171.0,1631.0,662,101,0.07511152362617159,0.08707180194585407,0.06604017295701829
HAP1,16,Fmax-full,score>=100.273,0.9856168627738953,1337.0,101473.0,4506,604,0.004318425504097298,0.01364517465912739,0.002565116911084403
HAP1,16,Floor,score>=100.273,0.9856168627738953,1337.0,101473.0,4506,604,,,
HAP1,16,Top-1,top1,0.9775854416333777,101.0,4506.0,4506,101,,,
HAP1,16,Top-3,top3,0.9806184346796865,262.0,13513.0,4506,187,,,
HAP1,17,Fmax,score>=455.567,0.07624635845422745,121.0,916.0,393,73,0.08289743062690137,0.14695678887339686,0.05773179151007343
HAP1,17,Fmax-full,score>=100.273,0.9872159361839294,1199.0,102046.0,4506,581,0.004542472286179011,0.014330515339453237,0.002698999157253034
HAP1,17,Floor,score>=100.273,0.9872159361839294,1199.0,102046.0,4506,581,,,
HAP1,17,Top-1,top1,0.9782512205947625,98.0,4506.0,4506,98,,,
HAP1,17,Top-3,top3,0.9836144400059179,221.0,13506.0,4506,162,,,
HAP1,18,Fmax,score>=404.949,0.1314471960067749,171.0,1656.0,662,108,0.07441140223078739,0.08441086494028947,0.0665301241938272
HAP1,18,Fmax-full,score>=100.273,0.9867240786552429,1322.0,102260.0,4506,593,0.004379689532819214,0.014119684826598616,0.0025918132820625796
HAP1,18,Floor,score>=100.273,0.9867240786552429,1322.0,102260.0,4506,593,,,
HAP1,18,Top-1,top1,0.9764758100310696,106.0,4506.0,4506,106,,,
HAP1,18,Top-3,top3,0.9818760171623022,245.0,13508.0,4506,181,,,
HAP1,19,Fmax,score>=455.567,0.07789944857358932,120.0,870.0,396,70,0.08690602540328224,0.15262934779899578,0.06074764263371633
HAP1,19,Fmax-full,score>=100.273,0.9858224987983704,1395.0,102835.0,4505,590,0.004447646460498834,0.013827111482030656,0.0026500291170710065
HAP1,19,Floor,score>=100.273,0.9858224987983704,1395.0,102835.0,4505,590,,,
HAP1,19,Top-1,top1,0.9806924101198402,86.0,4505.0,4505,86,,,
HAP1,19,Top-3,top3,0.9825417961236871,233.0,13509.0,4505,173,,,
HAP1,20,Fmax,score>=455.567,0.07289829850196838,123.0,881.0,377,72,0.08489581322327949,0.14532494950916927,0.05996225893906029
HAP1,20,Fmax-full,score>=100.273,0.9861369729042053,1339.0,102033.0,4506,613,0.00437110309147246,0.013868085349035867,0.0025944213713660867
HAP1,20,Floor,score>=100.273,0.9861369729042053,1339.0,102033.0,4506,613,,,
HAP1,20,Top-1,top1,0.9798047048379938,91.0,4506.0,4506,91,,,
HAP1,20,Top-3,top3,0.9824678206835331,237.0,13508.0,4506,173,,,
HAP1,21,Fmax,score>=455.567,0.07323591411113739,139.0,897.0,388,81,0.07883443451612718,0.13626736169573905,0.05545970253663978
HAP1,21,Fmax-full,score>=100.273,0.9857149124145508,1356.0,101345.0,4505,609,0.004320803605000177,0.013780951976141187,0.00256204680884691
HAP1,21,Floor,score>=100.273,0.9857149124145508,1356.0,101345.0,4505,609,,,
HAP1,21,Top-1,top1,0.9786950732356857,95.0,4505.0,4505,95,,,
HAP1,21,Top-3,top3,0.980174582038763,265.0,13504.0,4505,191,,,
HAP1,22,Fmax,score>=455.567,0.07505740970373154,137.0,873.0,393,81,0.07787954873681074,0.14076324639292812,0.05383129198918676
HAP1,22,Fmax-full,score>=100.273,0.9858353734016418,1355.0,102284.0,4506,622,0.004285617507795998,0.013738829051122716,0.0025387747179176387
HAP1,22,Floor,score>=100.273,0.9858353734016418,1355.0,102284.0,4506,622,,,
HAP1,22,Top-1,top1,0.9766977363515313,105.0,4506.0,4506,105,,,
HAP1,22,Top-3,top3,0.9810622873206096,256.0,13511.0,4506,189,,,
HAP1,23,Fmax,score>=455.567,0.07542210072278976,119.0,845.0,389,74,0.0861282387230586,0.14660931621239842,0.060974350186190435
HAP1,23,Fmax-full,score>=100.273,0.9866359829902649,1389.0,102577.0,4506,626,0.004306132790341974,0.014081944977535253,0.0025416775181702628
HAP1,23,Floor,score>=100.273,0.9866359829902649,1389.0,102577.0,4506,626,,,
HAP1,23,Top-1,top1,0.9818020417221482,82.0,4506.0,4506,82,,,
HAP1,23,Top-3,top3,0.9830966119248411,228.0,13506.0,4506,166,,,
HAP1,24,Fmax,score>=410.208,0.14087596535682678,172.0,1740.0,697,94,0.08080169734114508,0.09248108591441645,0.07174150032045414
HAP1,24,Fmax-full,score>=100.273,0.9849700331687927,1398.0,102083.0,4506,659,0.004160444080506427,0.013367892286818998,0.002463589346546716
HAP1,24,Floor,score>=100.273,0.9849700331687927,1398.0,102083.0,4506,659,,,
HAP1,24,Top-1,top1,0.979138925876609,94.0,4506.0,4506,94,,,
HAP1,24,Top-3,top3,0.9812842136410712,253.0,13506.0,4506,181,,,
HAP1,25,Fmax,score>=455.567,0.07341833412647247,148.0,905.0,381,80,0.08092230356673123,0.1440986972578303,0.056257596943675964
HAP1,25,Fmax-full,score>=100.273,0.9852833151817322,1408.0,102791.0,4506,611,0.004259967385067975,0.013502142924422441,0.0025289255678586906
HAP1,25,Floor,score>=100.273,0.9852833151817322,1408.0,102791.0,4506,611,,,
HAP1,25,Top-1,top1,0.9793608521970706,93.0,4506.0,4506,93,,,
HAP1,25,Top-3,top3,0.9820979434827638,242.0,13513.0,4506,178,,,
HAP1,26,Fmax,score>=474.977,0.07031644135713577,115.0,810.0,370,69,0.08315947980550228,0.13959923306026975,0.05921781080770993
HAP1,26,Fmax-full,score>=100.273,0.986562192440033,1227.0,101961.0,4506,580,0.004453091225761932,0.014050344639337903,0.0026458275505345545
HAP1,26,Floor,score>=100.273,0.986562192440033,1227.0,101961.0,4506,580,,,
HAP1,26,Top-1,top1,0.979138925876609,94.0,4506.0,4506,94,,,
HAP1,26,Top-3,top3,0.9823568575233023,238.0,13505.0,4506,171,,,
HAP1,27,Fmax,score>=455.567,0.06345965713262558,139.0,772.0,342,82,0.07744186314253236,0.13155104291491113,0.054872054520978326
HAP1,27,Fmax-full,score>=100.273,0.98582923412323,1396.0,102796.0,4506,610,0.004375363772368786,0.013736196173413274,0.002602103336087428
HAP1,27,Floor,score>=100.273,0.98582923412323,1396.0,102796.0,4506,610,,,
HAP1,27,Top-1,top1,0.9760319573901465,108.0,4506.0,4506,108,,,
HAP1,27,Top-3,top3,0.9810622873206096,256.0,13509.0,4506,182,,,
HAP1,28,Fmax,score>=455.567,0.06874801963567734,107.0,796.0,354,61,0.08732341823542343,0.1463828973010578,0.06222014751580591
HAP1,28,Fmax-full,score>=100.273,0.9876313805580139,1250.0,102312.0,4506,617,0.0044315780111812125,0.014508575668777644,0.002615187535136332
HAP1,28,Floor,score>=100.273,0.9876313805580139,1250.0,102312.0,4506,617,,,
HAP1,28,Top-1,top1,0.9824678206835331,79.0,4506.0,4506,79,,,
HAP1,28,Top-3,top3,0.9840952803669183,215.0,13507.0,4506,165,,,
HAP1,29,Fmax,score>=404.949,0.13807463645935059,121.0,1710.0,666,70,0.08732085851650466,0.10109928398375298,0.0768476000701481
HAP1,29,Fmax-full,score>=100.273,0.988539457321167,1120.0,103816.0,4506,565,0.004664100509395623,0.014897816303419725,0.0027648498444203403
HAP1,29,Floor,score>=100.273,0.988539457321167,1120.0,103816.0,4506,565,,,
HAP1,29,Top-1,top1,0.9835774522858411,74.0,4506.0,4506,74,,,
HAP1,29,Top-3,top3,0.9862775558514574,185.0,13506.0,4506,138,,,
HAP1,30,Fmax,score>=410.208,0.13250069320201874,148.0,1700.0,648,86,0.08272290674135382,0.09676191218330053,0.07224151937736606
HAP1,30,Fmax-full,score>=100.273,0.9867566823959351,1296.0,100938.0,4506,606,0.00442057608408943,0.014133683782225726,0.002620018066549604
HAP1,30,Floor,score>=100.273,0.9867566823959351,1296.0,100938.0,4506,606,,,
HAP1,30,Top-1,top1,0.9804704837993786,88.0,4506.0,4506,88,,,
HAP1,30,Top-3,top3,0.9840213049267643,216.0,13510.0,4506,163,,,
HAP1,31,Fmax,score>=455.567,0.06998287886381149,133.0,810.0,368,75,0.08132572868453719,0.13920719275313817,0.057441795846309956
HAP1,31,Fmax-full,score>=100.273,0.9859986901283264,1347.0,102205.0,4506,616,0.004398030009149564,0.013808820926416252,0.0026155307519437976
HAP1,31,Floor,score>=100.273,0.9859986901283264,1347.0,102205.0,4506,616,,,
HAP1,31,Top-1,top1,0.9789169995561473,95.0,4506.0,4506,95,,,
HAP1,31,Top-3,top3,0.9822089066429947,240.0,13510.0,4506,173,,,
HAP1,32,Fmax,score>=404.949,0.13465070724487305,147.0,1667.0,660,87,0.08208932925496625,0.09473198440474302,0.07242385251341164
HAP1,32,Fmax-full,score>=100.273,0.9865719676017761,1319.0,101867.0,4506,608,0.00440558736137773,0.014054455063634013,0.0026122130728650017
HAP1,32,Floor,score>=100.273,0.9865719676017761,1319.0,101867.0,4506,608,,,
HAP1,32,Top-1,top1,0.9813581890812251,84.0,4506.0,4506,84,,,
HAP1,32,Top-3,top3,0.9828746856043795,231.0,13505.0,4506,169,,,
HAP1,33,Fmax,score>=455.567,0.06986891478300095,130.0,830.0,368,74,0.08244969498296709,0.13863026479656776,0.05867241968732043
HAP1,33,Fmax-full,score>=100.273,0.9855471849441528,1347.0,102392.0,4506,607,0.004347447653365189,0.013615257969299915,0.0025866995007303353
HAP1,33,Floor,score>=100.273,0.9855471849441528,1347.0,102392.0,4506,607,,,
HAP1,33,Top-1,top1,0.9778073679538394,100.0,4506.0,4506,100,,,
HAP1,33,Top-3,top3,0.9818390294422252,245.0,13503.0,4506,173,,,
HAP1,34,Fmax,score>=404.949,0.13971386849880219,156.0,1688.0,688,94,0.08172785878430353,0.09309577449039587,0.07283409476206901
HAP1,34,Fmax-full,score>=100.273,0.9860092401504517,1312.0,101346.0,4506,620,0.004284601304524116,0.013813292754543481,0.0025355364667036854
HAP1,34,Floor,score>=100.273,0.9860092401504517,1312.0,101346.0,4506,620,,,
HAP1,34,Top-1,top1,0.9795827785175322,92.0,4506.0,4506,92,,,
HAP1,34,Top-3,top3,0.9820239680426098,243.0,13513.0,4506,182,,,
HAP1,35,Fmax,score>=455.567,0.07182985544204712,123.0,822.0,372,71,0.08221538347958371,0.14471430380242134,0.05741787008200281
HAP1,35,Fmax-full,score>=100.273,0.9870762825012207,1250.0,101089.0,4506,581,0.00450322079940641,0.014270641320010047,0.002673420562741058
HAP1,35,Floor,score>=100.273,0.9870762825012207,1250.0,101089.0,4506,581,,,
HAP1,35,Top-1,top1,0.9813581890812251,84.0,4506.0,4506,84,,,
HAP1,35,Top-3,top3,0.9837623908862259,219.0,13509.0,4506,160,,,
HAP1,36,Fmax,score>=410.208,0.13762684166431427,181.0,1752.0,684,98,0.07896632357644402,0.09063030282656352,0.06996228600019505
HAP1,36,Fmax-full,score>=100.273,0.9851946830749512,1452.0,102412.0,4506,619,0.004259898215504095,0.013464204230680912,0.0025302121292219075
HAP1,36,Floor,score>=100.273,0.9851946830749512,1452.0,102412.0,4506,619,,,
HAP1,36,Top-1,top1,0.979138925876609,94.0,4506.0,4506,94,,,
HAP1,36,Top-3,top3,0.9815801154016867,249.0,13512.0,4506,179,,,
HAP1,37,Fmax,score>=455.567,0.07217270135879517,145.0,851.0,381,80,0.07969842341534347,0.13769864437925367,0.05607781549582663
HAP1,37,Fmax-full,score>=100.273,0.9861666560173035,1321.0,101991.0,4506,597,0.004321717116114826,0.013880818665543554,0.002559265179334855
HAP1,37,Floor,score>=100.273,0.9861666560173035,1321.0,101991.0,4506,597,,,
HAP1,37,Top-1,top1,0.980248557478917,89.0,4506.0,4506,89,,,
HAP1,37,Top-3,top3,0.9828746856043795,231.0,13507.0,4506,166,,,
HAP1,38,Fmax,score>=455.567,0.07245489209890366,125.0,847.0,376,70,0.08340199977256581,0.14402867877294148,0.05869516422613771
HAP1,38,Fmax-full,score>=101.237,0.9872860312461853,1241.0,101267.0,4505,558,0.0045401791212893615,0.014486033131420011,0.002691940446210035
HAP1,38,Floor,score>=100.273,0.9872865080833435,1246.0,101295.0,4505,559,,,
HAP1,38,Top-1,top1,0.9820239680426098,80.0,4505.0,4505,80,,,
HAP1,38,Top-3,top3,0.9830226364846871,226.0,13506.0,4505,163,,,
HAP1,39,Fmax,score>=410.208,0.14130207896232605,135.0,1720.0,687,87,0.0862739825794554,0.09965347917112585,0.07606189669848201
HAP1,39,Fmax-full,score>=100.273,0.9857590198516846,1328.0,102003.0,4506,607,0.004350596525226977,0.013706051610487461,0.002585672362949416
HAP1,39,Floor,score>=100.273,0.9857590198516846,1328.0,102003.0,4506,607,,,
HAP1,39,Top-1,top1,0.9806924101198402,87.0,4506.0,4506,87,,,
HAP1,39,Top-3,top3,0.9826157715638407,235.0,13510.0,4506,183,,,
HAP1,40,Fmax,score>=455.567,0.07234454154968262,129.0,850.0,376,72,0.08412507970039934,0.14346489938748938,0.0595104302811813
HAP1,40,Fmax-full,score>=100.273,0.9861729741096497,1336.0,102458.0,4506,598,0.004378108108403773,0.013883490731620226,0.002598817926066777
HAP1,40,Floor,score>=100.273,0.9861729741096497,1336.0,102458.0,4506,598,,,
HAP1,40,Top-1,top1,0.9798047048379938,91.0,4506.0,4506,91,,,
HAP1,40,Top-3,top3,0.9824678206835331,237.0,13513.0,4506,170,,,
HAP1,41,Fmax,score>=404.949,0.14401660859584808,150.0,1707.0,702,91,0.08452734467688121,0.09745791558336558,0.07462606911240686
HAP1,41,Fmax-full,score>=100.273,0.9856981039047241,1366.0,101589.0,4505,631,0.004293022906456849,0.01377379569985555,0.0025427786572556556
HAP1,41,Floor,score>=100.273,0.9856981039047241,1366.0,101589.0,4505,631,,,
HAP1,41,Top-1,top1,0.9811362627607634,84.0,4505.0,4505,84,,,
HAP1,41,Top-3,top3,0.9824308329634562,234.0,13509.0,4505,175,,,
HAP1,42,Fmax,score>=455.567,0.07354625314474106,164.0,924.0,400,98,0.07283949903727438,0.1258169587675508,0.051256881081739
HAP1,42,Fmax-full,score>=100.273,0.9858697652816772,1332.0,100646.0,4506,613,0.0043030493666056276,0.013753492757571727,0.002550513754228435
HAP1,42,Floor,score>=100.273,0.9858697652816772,1332.0,100646.0,4506,613,,,
HAP1,42,Top-1,top1,0.9747003994673769,114.0,4506.0,4506,114,,,
HAP1,42,Top-3,top3,0.9802115697588402,267.0,13502.0,4506,190,,,
HAP1,43,Fmax,score>=455.567,0.07406971603631973,131.0,811.0,384,72,0.08472459886374177,0.14451910756545427,0.05992906219533604
HAP1,43,Fmax-full,score>=100.273,0.985421895980835,1386.0,101725.0,4505,604,0.004278675803981176,0.013655418902493848,0.00253676187449421
HAP1,43,Floor,score>=100.273,0.985421895980835,1386.0,101725.0,4505,604,,,
HAP1,43,Top-1,top1,0.9793608521970706,92.0,4505.0,4505,92,,,
HAP1,43,Top-3,top3,0.9809513241603787,254.0,13503.0,4505,178,,,
HAP1,44,Fmax,score>=404.949,0.13286375999450684,157.0,1652.0,664,97,0.07855907727902832,0.08730638421522145,0.07140494969323323
HAP1,44,Fmax-full,score>=100.273,0.9862589836120605,1297.0,100857.0,4505,576,0.0043951003450399895,0.014014160086588418,0.0026062314098512836
HAP1,44,Floor,score>=100.273,0.9862589836120605,1297.0,100857.0,4505,576,,,
HAP1,44,Top-1,top1,0.9760319573901465,107.0,4505.0,4505,107,,,
HAP1,44,Top-3,top3,0.981284213641071,250.0,13508.0,4505,173,,,
HAP1,45,Fmax,score>=404.949,0.14203433692455292,160.0,1808.0,694,92,0.082395985593883,0.09634774451744386,0.07197373625084845
HAP1,45,Fmax-full,score>=100.273,0.9858434200286865,1361.0,101555.0,4506,620,0.004421642066623816,0.013742277627438945,0.0026346815925949087
HAP1,45,Floor,score>=100.273,0.9858434200286865,1361.0,101555.0,4506,620,,,
HAP1,45,Top-1,top1,0.9813581890812251,84.0,4506.0,4506,84,,,
HAP1,45,Top-3,top3,0.9829116733244563,231.0,13505.0,4506,173,,,
HAP1,46,Fmax,score>=404.949,0.13362109661102295,180.0,1736.0,664,97,0.07897298573474142,0.08947721874440899,0.07067594034208885
HAP1,46,Fmax-full,score>=100.273,0.9860625267028809,1308.0,100242.0,4506,589,0.0043543244850699535,0.013836145378322524,0.0025837187470872706
HAP1,46,Floor,score>=100.273,0.9860625267028809,1308.0,100242.0,4506,589,,,
HAP1,46,Top-1,top1,0.9789169995561473,95.0,4506.0,4506,95,,,
HAP1,46,Top-3,top3,0.9820609557626868,242.0,13507.0,4506,173,,,
HAP1,47,Fmax,score>=455.567,0.07330692559480667,127.0,831.0,381,74,0.08425534965369831,0.14352626648297195,0.05963029451150406
HAP1,47,Fmax-full,score>=101.237,0.9858922958374023,1452.0,102517.0,4506,638,0.004360530000164082,0.013794933730206798,0.00258953672199121
HAP1,47,Floor,score>=100.273,0.9858949184417725,1457.0,102548.0,4506,639,,,
HAP1,47,Top-1,top1,0.980248557478917,89.0,4506.0,4506,89,,,
HAP1,47,Top-3,top3,0.9821719189229177,241.0,13515.0,4506,172,,,
HAP1,48,Fmax,score>=455.567,0.07376668602228165,130.0,884.0,387,80,0.08079963605558316,0.14000489052072868,0.056785984473224436
HAP1,48,Fmax-full,score>=100.273,0.9870511293411255,1311.0,102508.0,4506,586,0.004422281430454644,0.014259850004811751,0.0026169222097449495
HAP1,48,Floor,score>=100.273,0.9870511293411255,1311.0,102508.0,4506,586,,,
HAP1,48,Top-1,top1,0.978029294274301,99.0,4506.0,4506,99,,,
HAP1,48,Top-3,top3,0.9820979434827638,242.0,13502.0,4506,178,,,
HAP1,49,Fmax,score>=404.949,0.1325654536485672,188.0,1729.0,664,111,0.07454016288673034,0.08645130963119235,0.06551376347363373
HAP1,49,Fmax-full,score>=100.273,0.9856216311454773,1370.0,102075.0,4506,593,0.004250938522961374,0.013647203745697292,0.002517564704027801
HAP1,49,Floor,score>=100.273,0.9856216311454773,1370.0,102075.0,4506,593,,,
HAP1,49,Top-1,top1,0.9769196626719929,104.0,4506.0,4506,104,,,
HAP1,49,Top-3,top3,0.9809883118804559,257.0,13511.0,4506,188,,,
HAP1,50,Fmax,score>=455.567,0.06815212965011597,109.0,777.0,353,60,0.08728343698452928,0.14435917132467196,0.06255204177185854
HAP1,50,Fmax-full,score>=100.273,0.9870502352714539,1252.0,101969.0,4506,576,0.004477585683898245,0.01425947989245458,0.002655756811487941
HAP1,50,Floor,score>=100.273,0.9870502352714539,1252.0,101969.0,4506,576,,,
HAP1,50,Top-1,top1,0.9815801154016867,83.0,4506.0,4506,83,,,
HAP1,50,Top-3,top3,0.9841692558070719,214.0,13506.0,4506,154,,,
HAP1,51,Fmax,score>=455.567,0.071837417781353,124.0,882.0,377,73,0.08156335218976521,0.1398989258505294,0.0575612488655967
HAP1,51,Fmax-full,score>=100.273,0.9865713119506836,1245.0,101317.0,4506,585,0.004467180098494186,0.014054188002168446,0.002655643529787193
HAP1,51,Floor,score>=100.273,0.9865713119506836,1245.0,101317.0,4506,585,,,
HAP1,51,Top-1,top1,0.9800266311584553,90.0,4506.0,4506,90,,,
HAP1,51,Top-3,top3,0.9829116733244563,231.0,13508.0,4506,164,,,
HAP1,52,Fmax,score>=455.567,0.07227528095245361,117.0,821.0,373,67,0.08729903502153677,0.14601580086400953,0.062261899600955406
HAP1,52,Fmax-full,score>=100.273,0.98594731092453,1356.0,101587.0,4506,630,0.004352158527146766,0.013786821738190217,0.002583918897576664
HAP1,52,Floor,score>=100.273,0.98594731092453,1356.0,101587.0,4506,630,,,
HAP1,52,Top-1,top1,0.9798047048379938,91.0,4506.0,4506,91,,,
HAP1,52,Top-3,top3,0.9825417961236871,236.0,13509.0,4506,171,,,
HAP1,53,Fmax,score>=455.567,0.0728948563337326,130.0,840.0,375,73,0.08409768703743828,0.14724325350699852,0.05885682068650522
HAP1,53,Fmax-full,score>=100.273,0.9862832427024841,1278.0,101786.0,4506,614,0.0043452026577449655,0.013930782382340613,0.0025740406767405135
HAP1,53,Floor,score>=100.273,0.9862832427024841,1278.0,101786.0,4506,614,,,
HAP1,53,Top-1,top1,0.9809143364403018,86.0,4506.0,4506,86,,,
HAP1,53,Top-3,top3,0.9827637224441487,233.0,13507.0,4506,170,,,
HAP1,54,Fmax,score>=455.567,0.06990775465965271,137.0,866.0,368,78,0.08150906305326426,0.13882682028781163,0.057690323083407824
HAP1,54,Fmax-full,score>=100.273,0.9857155680656433,1346.0,102484.0,4505,636,0.00430791781226233,0.013781232073752854,0.0025529810072220235
HAP1,54,Floor,score>=100.273,0.9857155680656433,1346.0,102484.0,4505,636,,,
HAP1,54,Top-1,top1,0.9809143364403018,85.0,4505.0,4505,85,,,
HAP1,54,Top-3,top3,0.9825417961236871,233.0,13508.0,4505,162,,,
HAP1,55,Fmax,score>=455.567,0.07802586257457733,128.0,904.0,405,79,0.08029454283518558,0.14435647157264342,0.05561426857215972
HAP1,55,Fmax-full,score>=100.273,0.9850183725357056,1434.0,103174.0,4506,631,0.004292502573072048,0.013388611321715526,0.00255598683766081
HAP1,55,Floor,score>=100.273,0.9850183725357056,1434.0,103174.0,4506,631,,,
HAP1,55,Top-1,top1,0.9773635153129161,102.0,4506.0,4506,102,,,
HAP1,55,Top-3,top3,0.9818020417221482,246.0,13509.0,4506,178,,,
